,User_Name,id,likes,date,posts,retweets
180,RajonRondo,150846769,184,2014-11-21 23:18:49,"For 2 tix to tonight's game IN Memphis. 
What historical town in Massachusetts hosted the 1st thanksgiving dinner?",59
181,RajonRondo,150846769,1441,2014-11-11 14:01:17,Thank you to all the men and women who serve and protect us everyday.,1255
182,RajonRondo,150846769,159,2014-11-03 23:46:45,Have 1 ticket available for tonight's game in Dallas. post a pic of you in your Halloween costume using #RRHalloween and I'll pick a winner,64
183,RajonRondo,150846769,574,2014-11-02 16:31:59,Good luck today Lauren Hill. #1more4Lauren #nevergiveup http://t.co/G57gIajupe,416
184,RajonRondo,150846769,99,2014-10-15 22:09:33,Thanks for playing. See you at the game @Stvwa,28
185,RajonRondo,150846769,97,2014-10-15 21:53:59,Name 2 of the 3 cities I visited this summer in China. Winner gets 2 tickets to tonight's game in Maine,34
186,RajonRondo,150846769,216,2014-10-15 21:46:30,I have two tickets to give away to tonight's game in Maine. Stay tuned for details,51
187,RajonRondo,150846769,263,2014-10-15 00:50:18,“@GaabooF: @RajonRondo Favorite MLB team?” Red Sox of course,104
188,RajonRondo,150846769,81,2014-10-15 00:47:04,“@nataly7979: @RajonRondo did u like in China ?” Yes and can't wait to go back next summer,17
189,RajonRondo,150846769,91,2014-10-14 23:58:26,“@JohannesJozef: @Toucherandrich  really??? RT : Favorite NFL team?” The Bruins” Don't have favorite nfl team favorite Hockey team is Bruins,39
190,RajonRondo,150846769,31,2014-10-14 23:51:53,@somthinserious3 favorite hockey team is bruins. Don't have football team,15
191,RajonRondo,150846769,316,2014-10-14 23:42:36,Thanks everyone who asked a question. Will do it again next month.,56
192,RajonRondo,150846769,159,2014-10-14 23:40:54,“@Celtics_Cowboys: @RajonRondo best place to visit in Boson?” Newbury Street,35
193,RajonRondo,150846769,72,2014-10-14 23:39:07,“@colinjames4707: @RajonRondo you ever been to the cape?” Unfortunately no I haven't but it's on the to do list,17
194,RajonRondo,150846769,408,2014-10-14 23:38:34,"“@joseviperez15: @RajonRondo, best teammate all-time?” Perk, KG, Baby, K Dooling",226
195,RajonRondo,150846769,151,2014-10-14 23:36:19,"“@ThomasGardnerJr: @RajonRondo tell the truth, do you ever read stories written about you in the paper/online?” Once every 7 months",59
196,RajonRondo,150846769,140,2014-10-14 23:35:40,“@RichieRichBoyyy: @RajonRondo what's your fav thing to eat after a game win or lose” some type of pasta with Alfredo sauce,35
197,RajonRondo,150846769,229,2014-10-14 23:34:56,“@pablomartinsalg: @RajonRondo  Rihanna or Beyonce?” Rihanna,185
198,RajonRondo,150846769,42,2014-10-14 23:33:51,“@kdaywins: @RajonRondo Potatoes or stove top?” Neither,10
199,RajonRondo,150846769,84,2014-10-14 23:32:20,“@iAmPanoramic: @RajonRondo what's your favorite holiday” thanksgiving,27
200,JHarden13,50811932,10357,2019-03-06 16:51:24,The SIX .....🔒 https://t.co/tiPb6gZLSH,1180
201,JHarden13,50811932,5237,2019-03-04 05:05:59,Forks up baby! 🔱 https://t.co/1fBxkZ5jlA,434
202,JHarden13,50811932,25091,2019-02-24 05:39:43,🤷🏾‍♂️,3932
203,JHarden13,50811932,3761,2019-02-17 16:46:03,#ad @CP3 I thought we were good… aren't you covered by @StateFarm anyway? https://t.co/JKOCVdcBow,546
204,JHarden13,50811932,9900,2019-02-14 17:50:13,Appreciate all the love and support from the fans and the organization. Hellooooo Charlotte🚀🚀🚀🚀🚀🚀🚀 https://t.co/tFtxkFbYnm,723
205,JHarden13,50811932,1871,2019-02-13 21:56:18,🔋🔋🔋🔋🔋 @DrinkBODYARMOR https://t.co/2yUo9I0toV,185
206,JHarden13,50811932,5024,2019-02-13 00:13:29,This is very accurate btw 😳 https://t.co/kDkHUrjXfD,277
207,JHarden13,50811932,105924,2019-02-12 23:21:13,Respect 💯 https://t.co/ChsrItTrgW,13068
208,JHarden13,50811932,37914,2019-02-10 20:27:24,🙌🏾 https://t.co/DlKo3mWBSd,10549
209,JHarden13,50811932,8575,2019-02-10 18:35:14,"I see you @CP3 movin on up! 
Congrats Yung 1 on passing
 Mookie Blaylock for most steals. 👀👀👀   #Schwaaaag",695
210,JHarden13,50811932,8143,2019-02-08 23:46:00,That part! 🚀 let’s get to it. https://t.co/a1rRla2zL2,1061
211,JHarden13,50811932,506,2019-02-07 21:19:04,Registration for my Youth 🏀 @ProCamps in partnership with @Kroger &amp; presented by @Academy is now open! Click 👇 for… https://t.co/NFJZQx9nTK,42
212,JHarden13,50811932,20425,2019-02-06 01:03:18,AZ ❤️ https://t.co/UU4dB4S34s,1830
213,JHarden13,50811932,6695,2019-01-31 18:19:29,Game ready! 🔥🔥🔥🔥🔱 All day! https://t.co/euy0cdgsB7,782
214,JHarden13,50811932,840,2019-01-28 23:01:36,Are you sticking to your New Year’s resolutions? Get inspired by my fitness favorites on https://t.co/rDUqvRGRXw… https://t.co/zy1Up3aFT0,55
215,JHarden13,50811932,11382,2019-01-28 20:50:05,Weather looks fake it’s so nice out! 🤘🏾-Town,1238
216,JHarden13,50811932,42478,2019-01-25 03:01:32,Thank you to all the fans and coaches who voted for me to play in my 7th consecutive All-Star game.... Extremely humbling 🚀🤘🏾🚀🤘🏾🚀,4040
217,JHarden13,50811932,0,2019-01-24 18:17:12,RT @MichaelGRubin: Our goal is simple - Get 1 million people out of the criminal justice system. After witnessing the injustices that took…,4917
218,JHarden13,50811932,19159,2019-01-24 17:39:39,😳 @LILUZIVERT  💯 https://t.co/8NeEGIf7SM,3802
219,JHarden13,50811932,3272,2019-01-24 16:05:24,The movement continues.....Welcome @spidadmitchell to the @DrinkBODYARMOR fam! #schwwaaaag https://t.co/6k90ZMRH5v,187
220,JHarden13,50811932,12307,2019-01-24 16:02:31,Say it with me. 💦Splash Gordon!  @TheofficialEG10 https://t.co/38JriRgaek,1557
221,JHarden13,50811932,643,2019-01-24 15:19:55,@chancebullard 😳🤔,30
222,JHarden13,50811932,10065,2019-01-24 06:24:11,🙏🏾 also prayers up to @VicOladipo maaan. Safe and quick recovery,1268
223,JHarden13,50811932,40338,2019-01-24 05:59:50,MSG is something special.... 🙌🏾,3970
224,JHarden13,50811932,24316,2019-01-24 05:08:34,Thank you 🗽NYC for the love.... “The Mecca”❤️ #6️⃣1️⃣ https://t.co/01j0h1CM8U,4255
225,JHarden13,50811932,8894,2019-01-23 03:09:45,"More hoops, food and some good 💤💤💤💤 ✌🏾",1333
226,JHarden13,50811932,17866,2019-01-23 00:59:03,"Dragon Ball Super:Broly 
🤔 and 
Aquaman",2550
227,JHarden13,50811932,559,2019-01-22 23:24:39,"@CallMeGreat_ Not yet, I’ve heard it was ok",10
228,JHarden13,50811932,9524,2019-01-22 23:22:49,What are some good new movies out right now ?,499
229,JHarden13,50811932,1261,2019-01-22 22:42:17,Hahahaha y’all quick with the comebacks,73
230,JHarden13,50811932,2849,2019-01-22 22:39:12,Pretty much ... https://t.co/J5Zqkbbkw4,333
231,JHarden13,50811932,6920,2019-01-22 22:32:24,"Cold, not even the word for out here....",1422
232,JHarden13,50811932,4758,2019-01-20 23:29:35,Gaaaaaaaaaawwwddd that kick!,469
233,JHarden13,50811932,11169,2019-01-20 23:27:32,😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳,1092
234,JHarden13,50811932,18963,2019-01-20 06:41:28,Great team win! We needed everyone tonight!  #RunasOne🚀,2304
235,JHarden13,50811932,2716,2019-01-08 20:21:17,"Have you checked out my fitness favorites? I partnered with @Amazon to share my go-to workout products, check them… https://t.co/JHm40wN4nR",295
236,JHarden13,50811932,6402,2019-01-04 21:31:49,"R.I.P @StuartScott. 
🗣GameChanger!",760
237,JHarden13,50811932,20694,2019-01-04 21:28:15,Great team win last night. We gon continue to #RunAsOne  🤘🏾 https://t.co/2xPrlEnyVA,2876
238,JHarden13,50811932,10006,2019-01-01 22:57:49,🎉Happy New Years everybody! I hope everyone had a special holidays but it’s back to the grind! #LeadByExample,1175
239,JHarden13,50811932,11711,2019-01-01 22:56:23,Putting 2018 behind me like... 🤣 https://t.co/EOECxdfi4x,2860
240,JHarden13,50811932,2746,2018-12-24 19:59:40,Another year in the books! Me and my foundation  “3TheHardenWay” partnered up with @Target and @KarenCivil to take… https://t.co/VXviLs7Bu5,293
241,JHarden13,50811932,7635,2018-12-23 04:16:01,Let’s go!!!!!!! https://t.co/bBXRHaerbi,921
242,JHarden13,50811932,9493,2018-12-23 04:15:15,"🗣Let’s gooooo!!!!!!!!!!!!!!  
Ya’ll know what it is!  #ForksUp",1464
243,JHarden13,50811932,1013,2018-12-21 22:50:25,"#ad Yo #ColePerez, is mine in the mail? @StateFarm 😳 https://t.co/MbMLOxcaw3",89
244,JHarden13,50811932,1009,2018-12-18 21:17:38,Here go my 3 picks from https://t.co/yFC0af13f5 this Christmas❗️ After you hit up Stance and comment below w/ your… https://t.co/YSXqQY8sX3,87
245,JHarden13,50811932,1785,2018-12-07 23:56:36,. @Trolli_USA is always full of surprises 😂 #ad https://t.co/h05Ww2TzvV,186
246,JHarden13,50811932,4471,2018-12-05 23:53:44,"If y’all don’t have this yet.......... 
🗣yuuuuurrrr wildin! https://t.co/Ei7jk4W6jE",748
247,JHarden13,50811932,1641,2018-12-05 23:50:49,"Idk, but they are 🔥🔥🔥🔥🔥 https://t.co/97Z2WO5QtM",182
248,JHarden13,50811932,11604,2018-12-05 01:19:34,Maaaan. It’s freeezing in Salt Lake City. This can’t be normal,863
249,JHarden13,50811932,2033,2018-12-03 23:14:45,👀👀👀👀 Blessed! Forever Thankful https://t.co/CVeA5lh4et,170
250,JHarden13,50811932,8536,2018-12-02 22:21:13,These girls are hooooopin.,903
251,JHarden13,50811932,919,2018-11-29 19:30:40,"Tonight!! If you’re in Tempe, AZ. Come through for the @adidasHoops intramural championship @ “2-bay” gym. A whole… https://t.co/FkuwinOID6",139
252,JHarden13,50811932,777,2018-11-14 19:01:26,We are taking over! @DRINKBODYARMOR is the Official Sports Drink of @NCAA and @MarchMadness! 🙌🏾#ObsessedWithBetter https://t.co/AbgEsZaMFs,67
253,JHarden13,50811932,2053,2018-10-19 21:21:13,Run it back…my MVP bottle has been restocked. Follow @DrinkBODYARMOR to snag one. #ObsessedWithBetter #Schwaaag https://t.co/0HBx7w23y1,209
254,JHarden13,50811932,8787,2018-10-16 21:43:44,Game 3 🗣#GoAstros,1371
255,JHarden13,50811932,12110,2018-10-14 04:15:42,1-0 🤘🏾 #GoAstros,2241
256,JHarden13,50811932,136,2018-10-14 04:05:25,@ShaKeeWil @BrandNewWes Lol,4
257,JHarden13,50811932,7696,2018-10-14 03:53:24,😳 Gurriel.... you showing out right now. #GoAstros,1263
258,JHarden13,50811932,0,2018-10-14 03:41:35,RT @CP3: Big hit Springer!!! #GoAstros,638
259,JHarden13,50811932,2290,2018-10-13 14:28:46,"🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️“VOYAGER” is out NOW!! 🔥🔥🔥🔥🔥 #HardenVol3 #Schwwaaaaag 

https://t.co/UFTL564QAf https://t.co/h4RyDB4eZG",398
260,JHarden13,50811932,5009,2018-10-09 01:47:11,"Legendary, congrats @drewbrees! 🐐 keep it going. 🙌🏾",714
261,JHarden13,50811932,15895,2018-10-08 03:50:07,🤘🏾-Town,4606
262,JHarden13,50811932,6483,2018-10-08 03:42:25,👀👀👀👀 wow !,892
263,JHarden13,50811932,847,2018-10-03 20:10:04,"The only thing that matters is your REASON. 
@ArtofSport

#BornForMore
#ArtofSport
#ArtofSportPartner… https://t.co/h43tuC7ZuS",148
264,JHarden13,50811932,1415,2018-10-03 14:07:00,The Art of Sport team is stay ready❗️A body care for and by the athlete. For the ones that grind. #Schwaaaagg ‼️ ‼️… https://t.co/Y6rZhOFYfq,189
265,JHarden13,50811932,4097,2018-09-28 14:19:53,Another day of training camp..... and @LilTunechi dropped C5!  Wow #HappyFriday errrbody,724
266,JHarden13,50811932,4852,2018-09-27 17:33:35,"🗣“Voyager” Taking off 🚀
October 12 #HardenVol3 https://t.co/jPPdtt5yR5",943
267,JHarden13,50811932,0,2018-09-26 02:30:53,RT @CP3: I don’t think people realize how much I love to hoop......,7538
268,JHarden13,50811932,17,2018-09-26 02:16:30,@CoopThaKing 🧐,1
269,JHarden13,50811932,58,2018-09-26 02:13:30,@deividnostrani Wussup bro,4
270,JHarden13,50811932,6748,2018-09-26 01:22:54,💯 https://t.co/TQh8TjwRhB,1295
271,JHarden13,50811932,1138,2018-09-25 21:46:49,"🚨Alright, I’m gonna let you in on a little something. @hulu now has live TV for sports. This is not a drill ❗️… https://t.co/C74okZ89wt",139
272,JHarden13,50811932,32335,2018-09-24 23:47:56,Year 10 wit it.... 🤘🏾🚀 https://t.co/sXDDuNVaPm,5356
273,JHarden13,50811932,16803,2018-09-24 14:26:30,Got that 1st day of school flow today... 🚀,2021
274,JHarden13,50811932,610,2018-08-28 17:46:13,It was a pleasure partnering w/ @iconic_reach @SalataSalads @DrinkBODYARMOR and @adidas for this years 2nd annual… https://t.co/Fhnu0yrbOq,57
275,JHarden13,50811932,2171,2018-08-25 04:18:52,Your Court. Your Rules. #CourtBattles A whole new way to play in #NBALIVE19 #EAathlete. Download the demo now. https://t.co/ffiRf051qL,341
276,JHarden13,50811932,11565,2018-08-19 00:37:46,"👀👀👀Get you 1!!!!  @trvisXX 
#JHTownWeekend 2018 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/V4cxkv24Z8",2792
277,JHarden13,50811932,733,2018-08-16 18:55:53,"#JHtownWeekend   

“3TheHardenWay Foundation”
 is bringing something special to the city. 🤘🏾

(Purchase your ticket… https://t.co/uvBOCPQbJF",110
278,JHarden13,50811932,5764,2018-08-16 00:24:14,Secure the bag 💰! https://t.co/Sseva5FFi2,745
279,JHarden13,50811932,526,2018-08-16 00:18:13,"This weekend will be one to remember. This SATURDAY! 

Get your tickets. 🎟⤵️
https://t.co/8pFf5jmvXB https://t.co/LhM7HJm9CA",82
280,JHarden13,50811932,4098,2018-08-13 22:08:39,💪🏾 https://t.co/TwJl1URDkM,349
281,JHarden13,50811932,762,2018-08-13 19:07:02,"This Friday the Vibes begin. 🤘🏾🤘🏾🤘🏾🤘🏾 Grab them before they’re all gone. #hoUSton  

https://t.co/8pFf5jmvXB https://t.co/Rj2V7WMCEQ",124
282,JHarden13,50811932,23785,2018-08-13 18:50:13,Let’s get it! https://t.co/ibXrzME2ln,4823
283,JHarden13,50811932,5233,2018-08-13 18:39:16,Welcome back brudda! 🤘🏾🤘🏾🤘🏾 #hoUSton https://t.co/XOCODjLFkL,581
284,JHarden13,50811932,36022,2018-08-08 21:26:17,Mood https://t.co/wKYtcw9FmN,10330
285,JHarden13,50811932,1936,2018-08-04 16:55:34,"👀👀👀👀
Here we go Houston! 

Hit the link for tickets. 🤘🏾🤘🏾🤘🏾

https://t.co/YkBKypoxye https://t.co/Jy4DrJESOG",324
286,JHarden13,50811932,3488,2018-07-25 19:18:36,For the Fam! https://t.co/M7WVrOwu5U,471
287,JHarden13,50811932,1611,2018-07-24 19:43:12,‼️HUGE Shout out to @DrinkBODYARMOR for hydrating my camp! The sports drink 🌊 continues! #ObsessedWithBetter https://t.co/HExAa66jgN,172
288,JHarden13,50811932,2441,2018-07-23 22:21:19,Year 6 of my @JHarden13 ProCamp is in the books! Thanks @kroger for your support! https://t.co/BNVHK3n8JS,167
289,JHarden13,50811932,4522,2018-07-16 21:28:26,Helllll nah. This dude’s no joke! See #MissionImpossible-Fallout in theaters 7.27! #ad https://t.co/HBJvuqBUBn,1000
290,JHarden13,50811932,12916,2018-07-15 16:54:13,Wow!,1575
291,JHarden13,50811932,1445,2018-06-22 18:24:00,Make sure to sign up for my Youth 🏀 @ProCamps in partnership with @kroger &amp; presented by @Academy! Click 👇 for deta… https://t.co/sYOxbjmc1f,169
292,JHarden13,50811932,0,2018-04-13 18:53:16,"RT @GQMagazine: Presenting GQ's newest cover star: @JHarden13, photographed by Erik Madigan Heck https://t.co/otwM5jmXvT https://t.co/57Kal…",503
293,JHarden13,50811932,16902,2018-04-12 17:52:19,Thank you #Rednation for all of the support through out the year but this is when it matters most. Let’s #RunAsOne.......stay #LockedIn🔐,4297
294,JHarden13,50811932,5857,2018-04-11 20:36:53,"#ad My @StateFarm agent gets me so well, it's like he's inside my head... Now @HoustonRockets fans know what that's… https://t.co/c4Tys9LzER",848
295,JHarden13,50811932,1536,2018-04-06 23:24:01,Looking forward to schooling kids at my annual Youth 🏀 @ProCamps in partnership with @kroger again this summer! Det… https://t.co/vzTi8V1kTU,251
296,JHarden13,50811932,3310,2018-03-15 00:21:13,@SLAMonline She’s an Assassin !,289
297,JHarden13,50811932,39,2018-03-13 22:55:03,@art_vandelay_9 @stancehoops Really?? Who you got ?,3
298,JHarden13,50811932,4615,2018-03-13 21:44:05,You know who I'm riding with. Stay the course! @stancehoops https://t.co/WvTCBhKEIl,736
299,JHarden13,50811932,6626,2018-03-13 21:02:07,Tourney time!! Who y’all rolling with for the tourney ????,452
300,CP3,53853197,0,2019-03-06 22:34:15,"RT @JoshMartinNBA: How did a DII hooper from OKC become a trainer and trusted confidant of @JHarden13, @CP3, PJ Tucker and other NBA stars?…",17
301,CP3,53853197,1612,2019-03-06 20:39:45,🙏🏾🙏🏾🙏🏾 https://t.co/bkYnEt5m5p,98
302,CP3,53853197,948,2019-03-04 20:05:53,#ad Got some help (thanks Cole). Never got the guac (thanks Clutch). https://t.co/NlPmscVJN3,145
303,CP3,53853197,0,2019-03-04 04:34:08,"RT @MarkJonesESPN: First let me say Harden,CP3 were great this afternoon..
Seeing PJ Tucker make winnning play after winning big play on ef…",326
304,CP3,53853197,754,2019-03-01 23:00:40,Obviously not 🤦🏾‍♂️😂 HEROES! https://t.co/0JbSuj9mq8,45
305,CP3,53853197,12818,2019-03-01 22:07:39,Gotta chance to go to Parent/Teacher Conferences today...knowing that my kids are with their teachers more than the… https://t.co/ikpmmDU7TM,1501
306,CP3,53853197,375,2019-03-01 20:28:21,"Got my new pack of @Sharpie!! Special collaboration between @CP3Cares, @PlayersTribune and @Sharpie which allows us… https://t.co/CXLQHwfRyl",24
307,CP3,53853197,29390,2019-03-01 04:53:13,It’s a FAMILY thing!!! #Brotherhood #OneLastDance https://t.co/9QtMf35mHN,4365
308,CP3,53853197,29917,2019-02-28 03:29:23,Aight now @DwyaneWade...don’t come down to Houston with that nonsense tomorrow night!! 😂🤣😂 #OneLastDance,4516
309,CP3,53853197,208,2019-02-27 16:50:07,Thank YOU for everything @ClarkPBA!! Love knowing that the kids are tuning in!! @PBATour https://t.co/KvYytua82V,19
310,CP3,53853197,831,2019-02-24 23:55:54,Congratulations @TonyWarrenJr on getting number 24 retired today at NC State. #GoDeacs,67
311,CP3,53853197,0,2019-02-21 04:38:41,RT @KeVisions: Team CP3 (2023) Wins Championship at Hoop Source Prez Day Portland! 🔥🔥🔥🔥🔥 Tag @CP3 @MeekMill  #KeVisions #HoopSource #PrezDa…,37
312,CP3,53853197,413,2019-02-21 02:05:10,Bout to watch this UNC/Duke game like everybody else!! @whitecoby2 @RechonBlack #TeamCP3 #ACC,36
313,CP3,53853197,0,2019-02-20 22:24:12,RT @DwyaneWade: 3 years ago at AllStar weekend my brothers @CP3 @carmeloanthony and i honored the great @kobebryant at our Gentleman’s Supp…,948
314,CP3,53853197,0,2019-02-20 20:31:34,"RT @Forbes: NBA stars DeAndre Jordan, Kyrie Irving and Chris Paul have all invested in the plant-based food company Beyond Meat https://t.c…",160
315,CP3,53853197,897,2019-02-16 20:07:44,#ad More cooking on the court… less cooking in my kitchen. @JHarden13 @StateFarm https://t.co/ItZItTEIgz,166
316,CP3,53853197,4861,2019-02-15 18:38:42,"What’s understood doesn’t have to be explained, but we made sure to take some time to celebrate our brother… https://t.co/P3L4SZCiKg",637
317,CP3,53853197,3754,2019-02-10 22:08:33,Appreciate it bro 🙏🏽 @JHarden13 https://t.co/eOfZ9c5MV4,246
318,CP3,53853197,2126,2019-02-07 18:33:48,Take charge. #OwnTheGame https://t.co/6zTZM0l7UB,354
319,CP3,53853197,0,2019-02-04 05:33:10,RT @tpinsonn: 😂😂😂😂 @CP3 the little ones don’t get taken easy either! No games!😂😂 https://t.co/VphVKDclM7,33
320,CP3,53853197,194,2019-02-02 19:02:05,Tune in tomorrow at 2 PM to catch the @PBAtour Celebrity Invitational on FOX! https://t.co/zqJ3ZCOfy2,35
321,CP3,53853197,0,2019-02-02 18:59:21,RT @TheSource: Chris Paul Celebrates 10th Anniversary of CP3 PBA Celebrity Invitational https://t.co/mf89MnlS4v https://t.co/8L8uUPtaQd,29
322,CP3,53853197,0,2019-02-02 18:59:05,"RT @FloBowling: Bowling AND Football?! 🎳🏈

It really doesn't get any better than @CP3's @PBATour Celebrity Invitational on #SuperBowlSunday…",19
323,CP3,53853197,212,2019-02-01 05:19:21,"These guys forged a path for us... it’s only right! @TheNBPA 
https://t.co/xcfcfbKBlc",29
324,CP3,53853197,416,2019-01-31 19:57:40,Much love my guy! ✊🏾 https://t.co/1WrpW7lNGT,28
325,CP3,53853197,0,2019-01-30 18:28:19,"RT @thetournament: .@CP3 x TBT 

The 9x All-Star is the latest to join the NBA ➡️ TBT family!

🏀 Team CP3 
📍 Greensboro, NC - July 19-21…",23
326,CP3,53853197,91,2019-01-29 00:03:35,"Always good to be in business with good people! @turnerimpact #InTheBusinessofDoingGood 

https://t.co/6BYVNF3SO3",13
327,CP3,53853197,361,2019-01-28 20:01:07,#ad This deer clearly hates bowling.🦌🎳 @statefarm https://t.co/IP0UxdnHsH,43
328,CP3,53853197,3067,2019-01-28 13:24:48,#Brotherhood https://t.co/JDboYauY0A,258
329,CP3,53853197,30046,2019-01-28 03:54:40,God is so Good!!!!!!! 🙏🏾,7272
330,CP3,53853197,0,2019-01-25 21:20:12,RT @D_West30: Chaos wont win. Peace and Clarity will. Peace to the peace keepers!,111
331,CP3,53853197,244,2019-01-25 18:22:11,Well deserved @thewendellmoore! Stay focused and keep going #TeamCP3 https://t.co/DAB0NlrIqd,24
332,CP3,53853197,5067,2019-01-24 05:00:13,"Prayers up to my guy @VicOladipo. Sending prayers your way, stay strong 💪🏽",511
333,CP3,53853197,8097,2019-01-21 16:35:56,✊🏾 #MLKday https://t.co/w9ytobMe5l,1170
334,CP3,53853197,1710,2019-01-18 23:11:25,That’s love!! DM me your info @JakeWells30 - sending something special your way https://t.co/pXVbJZWMCR,107
335,CP3,53853197,0,2019-01-18 02:03:10,RT @NBAKicks: Avid bowler @CP3 breaks out his Jordan CP3 bowling shoes at his 10th annual Celebrity 🎳 Invitational! #NBAKicks https://t.co/…,155
336,CP3,53853197,6533,2019-01-17 20:48:30,Happy birthday @DwyaneWade! #10yearchallenge ain’t got nothing on us.. we turning it into the #oldmanchallenge 😂😂… https://t.co/5vPMGruEXN,778
337,CP3,53853197,0,2019-01-17 15:13:54,RT @GQMagazine: Inside @CP3's pregame wardrobe https://t.co/EroCyF9N0m https://t.co/ftTe3xgCKT,28
338,CP3,53853197,186,2019-01-14 21:43:51,Houston!! Bring the family and come join the @PBATour fun this Thursday at @BowleroBowl!! Tickets available at… https://t.co/l6adTm2yxr,39
339,CP3,53853197,2140,2019-01-11 01:04:05,I didn’t start getting into history until I started getting older...You have no idea how excited I am that he is cu… https://t.co/CUlJk6QpBf,146
340,CP3,53853197,6523,2019-01-11 01:02:54,"Driving home from Lil Chris’ practice and he asked me “Dad, did papa experience segregation?...Did some white peopl… https://t.co/0MbgozWahO",600
341,CP3,53853197,413,2019-01-10 22:58:10,Love seeing this!! Never too small to dream big! https://t.co/eOYHJHMYUy,35
342,CP3,53853197,113595,2019-01-05 18:23:17,It doesn’t cost anything to be a good person....,42737
343,CP3,53853197,9216,2019-01-04 23:05:17,How is this even fair?? She shouldn’t pay for someone else’s mistake. This is CRAZY!!!! https://t.co/5xvvdi6WHE,1897
344,CP3,53853197,0,2019-01-04 06:23:44,"RT @HoustonRockets: M.V.P.

GAME WINNER! https://t.co/nshRgCiZwX",7854
345,CP3,53853197,42027,2019-01-04 06:14:34,MVP 🤷🏾‍♂️,9483
346,CP3,53853197,86067,2019-01-04 06:11:39,So we doin the #BirdBoxChallenge during NBA games now huh 🤔,18048
347,CP3,53853197,0,2019-01-03 20:05:34,"RT @BeyondMeat: We’ve teamed up with @CarlsJr to bring you their next iconic burger - The Beyond Famous Star! #BeyondxCarlsJr

It’s with in…",162
348,CP3,53853197,0,2019-01-02 18:07:24,RT @CoxMill_Bball: Congratulations to Wendell Moore Jr. for receiving the Most Outstanding Player award at the Beach Ball Classic #CoxMillH…,43
349,CP3,53853197,15896,2018-12-30 23:41:21,Been at this a long time... Happy birthday brother! #Brotherhood #HairlinesWasAlotDifferent 🤷🏾‍♂️ https://t.co/pwlEp2Q0Ld,2225
350,CP3,53853197,0,2018-12-27 19:36:48,RT @KristineLeahy: Kobe left the game with four close friends... @realtuffjuice was one of them. Watch more of his interview here —&gt; https:…,31
351,CP3,53853197,3704,2018-12-25 19:02:41,From our family to yours... MERRY CHRISTMAS!! https://t.co/8fmsFJtUg0,208
352,CP3,53853197,4363,2018-12-19 02:43:32,"Sure gonna miss hearing your words of encouragement Penny.. your family is in our prayers today, may you Rest In Pe… https://t.co/w2HGB04R56",305
353,CP3,53853197,215,2018-12-16 22:26:46,#ad At least #ColePerez is a really good agent. It’s the thought that counts. @StateFarm https://t.co/Vw2oZWGA8c,26
354,CP3,53853197,11451,2018-12-15 03:34:48,Smh,2065
355,CP3,53853197,272,2018-12-14 21:26:13,Some people just have the best ENERGY!!! @IamTinaThompson so good to talk to u at practice today! #RandomTweet,25
356,CP3,53853197,2293,2018-12-11 01:13:08,Happy 5th birthday Chloe &amp; Carder!!! Love you guys more than anything! #ProudUncle https://t.co/XbHL5Q7kHg,153
357,CP3,53853197,12909,2018-12-07 16:53:04,Simply grateful to get to hoop every day!! 🙏🏾 https://t.co/XW5MS8qwzE,1094
358,CP3,53853197,1638,2018-12-05 01:40:34,Just getting started lil bro! Good luck the rest of the way!! #TeamCP3 #FamilyTies🤞🏾 https://t.co/fPsj2IIrVj,138
359,CP3,53853197,0,2018-12-02 14:43:12,RT @D_West30: History is dope https://t.co/lRAuxZ8zWu,415
360,CP3,53853197,4797,2018-12-01 05:23:05,Sending my condolences to the Bush family tonight. You’re in our thoughts and prayers 🙏🏾 #41,430
361,CP3,53853197,1093,2018-11-27 20:55:17,My family and I took a trip to @WaltDisneyWorld over the summer and we can’t wait to go back!! #ad https://t.co/fCgIavagNh,107
362,CP3,53853197,250,2018-11-26 20:15:02,Had a great time chatting @SBJLizMullen! https://t.co/7ETpYWaB8f,31
363,CP3,53853197,1158,2018-11-23 22:28:19,@JustinVerlander I want in on that action too...I got 100k for Charity #TheMatch,139
364,CP3,53853197,0,2018-11-22 21:51:16,RT @CP3Cares: Wishing a Happy Thanksgiving to everyone that came together this past weekend to assist us in giving back to deserving famili…,14
365,CP3,53853197,1417,2018-11-22 18:15:07,Bloodline!! #TeamCP3 #FamilyTies🤞🏾#KinstonsFinest https://t.co/uLEMf6FPAh,128
366,CP3,53853197,995,2018-11-22 04:46:06,S/O to my big cuz @RJJones49  somewhere screamin Sssssssssss U!!! #HBCUlove #RightHandMan https://t.co/AqTu9DzM8a,237
367,CP3,53853197,467,2018-11-21 16:41:34,#retweet4good https://t.co/tLqlAVv2Ax,172
368,CP3,53853197,10351,2018-11-21 03:18:18,61 🙏🏾,1250
369,CP3,53853197,3903,2018-11-18 22:01:34,Another one!!! #TeamCP3 #FamilyTies🤞🏾#Tre4 https://t.co/wtI61qEILN,408
