,Name,id,likes,date,posts,retweets
72,NBA,19923144,2305,2019-03-05 14:10:13,"24 PTS | 10 REB | 12 AST

@RajonRondo becomes the second player in @NBAHistory to record a triple-double with 5 dif… https://t.co/28vCsGwjl3",331
73,NBA,19923144,369,2019-03-05 14:00:31,3rd straight win for the @LAClippers as @gallinari8888 scores 23 PTS with 6 REB! #ClipperNation https://t.co/CpfM5ilEun,43
74,NBA,19923144,517,2019-03-05 14:00:00,Crazy slams headline Monday's TOP 10 PLAYS! https://t.co/aFjHNfOlnX,125
75,NBA,19923144,452,2019-03-05 13:01:10,"Join us in wishing @masonplumlee of the @nuggets a HAPPY 29th BIRTHDAY! 

#NBABDAY #MileHighBasketball https://t.co/TeRruIqGpT",34
76,NBA,19923144,472,2019-03-05 13:01:08,"Join us in wishing @TheCoreyBrewer of the @SacramentoKings a HAPPY 33rd BIRTHDAY! 

#NBABDAY #SacramentoProud https://t.co/BpTmeSfkOf",39
77,NBA,19923144,444,2019-03-05 13:01:08,"Join us in wishing @emmanuelmudiay of the @nyknicks a HAPPY 23rd BIRTHDAY! 

#NBABDAY #NewYorkForever https://t.co/vWm12o5js1",45
78,NBA,19923144,0,2019-03-05 07:52:31,"RT @LAClippers: ""We were the tougher team.""

@DocRivers with the squad after the W. https://t.co/hkHEmHY4ns",440
79,NBA,19923144,0,2019-03-05 07:38:25,"RT @NBATV: ""It's always a special game against them. ... We came out ready.""

@gallinari8888 chats with @JaredSGreenberg after the Clippers…",79
80,NBA,19923144,709,2019-03-05 07:02:07,"Danilo Gallinari walks off after leading the @LAClippers to victory! 

#PhantomCam #ClipperNation https://t.co/QIxB1QT227",103
81,NBA,19923144,0,2019-03-05 06:50:25,"RT @NBAHistory: Clutch moments &amp; more...

Look back at the @Pacers’ @ReggieMillerTNT as @mrvincecarter15 passed him for 20th on NBA all-tim…",234
82,NBA,19923144,0,2019-03-05 06:50:04,RT @nbastats: 28 PTS with 6 REB &amp; 7 AST for @buddyhield in the @SacramentoKings win! #SAPStatLineOfTheNight https://t.co/c9e23U0SFZ,104
83,NBA,19923144,0,2019-03-05 06:48:21,"RT @NBAFantasy: For the first time this season, @J30_RANDLE is tonight's top #NBAFantasy performer in a @PelicansNBA victory!

Randle has b…",28
84,NBA,19923144,0,2019-03-05 06:48:11,RT @NBATV: LaMarcus Aldridge cuts to the rim for your Heads Up Play of the Day! https://t.co/PkSC1WJ3tm,55
85,NBA,19923144,1502,2019-03-05 06:40:00,"24 PTS | 10 REB | 12 AST

@RajonRondo becomes the second player in @NBAHistory to record a triple-double with 5 dif… https://t.co/VmOKW1wNOh",306
86,NBA,19923144,383,2019-03-05 06:31:14,3rd straight win for the @LAClippers and @gallinari8888 scores 23 PTS with 6 REB! #ClipperNation https://t.co/CpfM5ilEun,82
87,NBA,19923144,386,2019-03-05 06:25:00,30 PTS apiece for @J30_RANDLE &amp; @Jrue_Holiday11 in the @PelicansNBA win! #DoItBig https://t.co/QZR8vhMDZB,72
88,NBA,19923144,400,2019-03-05 06:15:00,"#GoSpursGo

@DeMar_DeRozan (24p/6r/7a) &amp; @aldridge_12 (22p/9r) lead the @spurs to the 104-103 home win! https://t.co/696j8Yhq7G",79
89,NBA,19923144,541,2019-03-05 06:11:16,"28 PTS | 6 REB | 7 AST

@buddyhield &amp; the @SacramentoKings win at home! #SacramentoProud https://t.co/QAgL2TGdKn",101
90,NBA,19923144,1679,2019-03-05 06:04:17,27 PTS &amp; 13 REB for @KELLYOUBREJR in the @Suns W! #TimeToRise https://t.co/B1RKDpTM2e,248
91,NBA,19923144,523,2019-03-05 05:59:38,"🏀 @LAClippers win their 3rd straight, 113-105 tonight! #ClipperNation

Danilo Gallinari: 23 PTS, 6 REB
Lou Williams… https://t.co/by853ErDqP",121
92,NBA,19923144,1201,2019-03-05 05:54:15,"#TripleDoubleAlert for Rajon Rondo: 

24 PTS. 10 REB. 12 AST. https://t.co/GPQpymlF4C",174
93,NBA,19923144,603,2019-03-05 05:49:26,"Landry Shamet buries the triple!

#ClipperNation 107
#LakeShow 94

📺: @NBATV https://t.co/Z8cgehqGrV",87
94,NBA,19923144,864,2019-03-05 05:45:31,"Rajon Rondo scores season-high 24 PTS!

#ClipperNation 102
#LakeShow 94

📺: @NBATV https://t.co/zMRnqWOm4V",116
95,NBA,19923144,972,2019-03-05 05:41:56,"🏀 Buddy Hield's 28 PTS, 6 REB &amp; 7 AST leads the @SacramentoKings to 115-108 home win! 

Harrison Barnes: 22 PTS, 10… https://t.co/xTfBuI3fhS",160
96,NBA,19923144,760,2019-03-05 05:29:28,"LeBron RISES in #PhantomCam!

📺: @NBATV https://t.co/6k6bTGig1J",131
97,NBA,19923144,347,2019-03-05 05:27:50,"👀 @LAClippers &amp; @Lakers trade buckets in the final 10 seconds of the 3rd Q!

#ClipperNation 91
#LakeShow 85

📺:… https://t.co/DOfwWCTtWd",55
98,NBA,19923144,485,2019-03-05 05:15:00,"What a pass by Danilo! 

#ClipperNation 77
#LakeShow 75

📺: @NBATV https://t.co/g02kv288KV",63
99,NBA,19923144,724,2019-03-05 05:11:27,"Allonzo Trier (24 PTS) takes it all the way for the @nyknicks! #NewYorkForever

💻📱: https://t.co/yTkITWsvb6 https://t.co/qZft9lN7rp",131
