tags_id,tags,related_mediaid
5063," 'kevindurantday'",415133
5064," 'kevindurant5'",415133
5065," 'kevindurantsshoes'",415133
5066," 'kevindurant8'",415133
5067," 'kevindurantedit'",415133
5068," 'kevindurant10'",415133
5069," 'kevindurant6'",415133
5070," 'kevindurantjersey'",415133
5071," 'kevindurantwarriors'",415133
5072," 'kevindurantmvp2014'",415133
5073," 'kevindurantkicks'",415133
5074," 'kevindurant_fans2018' ",415133
5075," 'dubnation'",958523
5076," 'kevindurant'",958523
5077," 'kevindurantshoes'",958523
5078," 'kevindurant35'",958523
5079," 'kevindurants'",958523
5080," 'kevindurantmvp'",958523
5081," 'kevindurantoriginal'",958523
5082," 'kevindurantkd'",958523
5083," 'kevindurantph'",958523
5084," 'kevindurant4real'",958523
5085," 'kevindurant35'",958523
5086," 'kevindurant7'",958523
5087," 'kevindurantsecond'",958523
5088," 'kevindurantnike'",958523
5089," 'kevindurant9'",958523
5090," 'kevindurantfan'",958523
5091," 'kevindurantday'",958523
5092," 'kevindurant5'",958523
5093," 'kevindurantsshoes'",958523
5094," 'kevindurant8'",958523
5095," 'kevindurantedit'",958523
5096," 'kevindurant10'",958523
5097," 'kevindurant6'",958523
5098," 'kevindurantjersey'",958523
5099," 'kevindurantwarriors'",958523
5100," 'kevindurantmvp2014'",958523
5101," 'kevindurantkicks'",958523
5102," 'kevindurant_fans2018' ",958523
5103," 'kevindurant'",547214
5104," 'kevindurantshoes'",547214
5105," 'kevindurant35'",547214
5106," 'kevindurants'",547214
5107," 'kevindurantmvp'",547214
5108," 'kevindurantoriginal'",547214
5109," 'kevindurantkd'",547214
5110," 'kevindurantph'",547214
5111," 'kevindurant4real'",547214
5112," 'kevindurant35'",547214
5113," 'kevindurant7'",547214
5114," 'kevindurantsecond'",547214
5115," 'kevindurantnike'",547214
5116," 'kevindurant9'",547214
5117," 'kevindurantfan'",547214
5118," 'kevindurantday'",547214
5119," 'kevindurant5'",547214
5120," 'kevindurantsshoes'",547214
5121," 'kevindurant8'",547214
5122," 'kevindurantedit'",547214
5123," 'kevindurant10'",547214
5124," 'kevindurant6'",547214
5125," 'kevindurantjersey'",547214
5126," 'kevindurantwarriors'",547214
5127," 'kevindurantmvp2014'",547214
5128," 'kevindurantkicks'",547214
5129," 'kevindurant_fans2018' ",547214
5130," 'kevindurant'",860501
5131," 'kevindurantshoes'",860501
5132," 'kevindurant35'",860501
5133," 'kevindurants'",860501
5134," 'kevindurantmvp'",860501
5135," 'kevindurantoriginal'",860501
5136," 'kevindurantkd'",860501
5137," 'kevindurantph'",860501
5138," 'kevindurant4real'",860501
5139," 'kevindurant35'",860501
5140," 'kevindurant7'",860501
5141," 'kevindurantsecond'",860501
5142," 'kevindurantnike'",860501
5143," 'kevindurant9'",860501
5144," 'kevindurantfan'",860501
5145," 'kevindurantday'",860501
5146," 'kevindurant5'",860501
5147," 'kevindurantsshoes'",860501
5148," 'kevindurant8'",860501
5149," 'kevindurantedit'",860501
5150," 'kevindurant10'",860501
5151," 'kevindurant6'",860501
5152," 'kevindurantjersey'",860501
5153," 'kevindurantwarriors'",860501
5154," 'kevindurantmvp2014'",860501
5155," 'kevindurantkicks'",860501
5156," 'kevindurant_fans2018' ",860501
5157," 'kevindurant'",660863
5158," 'kevindurantshoes'",660863
5159," 'kevindurant35'",660863
5160," 'kevindurants'",660863
5161," 'kevindurantmvp'",660863
5162," 'kevindurantoriginal'",660863
5163," 'kevindurantkd'",660863
5164," 'kevindurantph'",660863
5165," 'kevindurant4real'",660863
5166," 'kevindurant35'",660863
5167," 'kevindurant7'",660863
5168," 'kevindurantsecond'",660863
5169," 'kevindurantnike'",660863
5170," 'kevindurant9'",660863
5171," 'kevindurantfan'",660863
5172," 'kevindurantday'",660863
5173," 'kevindurant5'",660863
5174," 'kevindurantsshoes'",660863
5175," 'kevindurant8'",660863
5176," 'kevindurantedit'",660863
5177," 'kevindurant10'",660863
5178," 'kevindurant6'",660863
5179," 'kevindurantjersey'",660863
5180," 'kevindurantwarriors'",660863
5181," 'kevindurantmvp2014'",660863
5182," 'kevindurantkicks'",660863
5183," 'kevindurant_fans2018' ",660863
5184," 'kevindurant'",722813
5185," 'kevindurantshoes'",722813
5186," 'kevindurant35'",722813
5187," 'kevindurants'",722813
5188," 'kevindurantmvp'",722813
5189," 'kevindurantoriginal'",722813
5190," 'kevindurantkd'",722813
5191," 'kevindurantph'",722813
5192," 'kevindurant4real'",722813
5193," 'kevindurant35'",722813
5194," 'kevindurant7'",722813
5195," 'kevindurantsecond'",722813
5196," 'kevindurantnike'",722813
5197," 'kevindurant9'",722813
5198," 'kevindurantfan'",722813
5199," 'kevindurantday'",722813
5200," 'kevindurant5'",722813
5201," 'kevindurantsshoes'",722813
5202," 'kevindurant8'",722813
5203," 'kevindurantedit'",722813
5204," 'kevindurant10'",722813
5205," 'kevindurant6'",722813
5206," 'kevindurantjersey'",722813
5207," 'kevindurantwarriors'",722813
5208," 'kevindurantmvp2014'",722813
5209," 'kevindurantkicks'",722813
5210," 'kevindurant_fans2018' ",722813
5211," 'kevindurant'",631475
5212," 'kevindurantshoes'",631475
5213," 'kevindurant35'",631475
5214," 'kevindurants'",631475
5215," 'kevindurantmvp'",631475
5216," 'kevindurantoriginal'",631475
5217," 'kevindurantkd'",631475
5218," 'kevindurantph'",631475
5219," 'kevindurant4real'",631475
5220," 'kevindurant35'",631475
5221," 'kevindurant7'",631475
5222," 'kevindurantsecond'",631475
5223," 'kevindurantnike'",631475
5224," 'kevindurant9'",631475
5225," 'kevindurantfan'",631475
5226," 'kevindurantday'",631475
5227," 'kevindurant5'",631475
5228," 'kevindurantsshoes'",631475
5229," 'kevindurant8'",631475
5230," 'kevindurantedit'",631475
5231," 'kevindurant10'",631475
5232," 'kevindurant6'",631475
5233," 'kevindurantjersey'",631475
5234," 'kevindurantwarriors'",631475
5235," 'kevindurantmvp2014'",631475
5236," 'kevindurantkicks'",631475
5237," 'kevindurant_fans2018' ",631475
5238," 'goldenstatewarriors'",988935
5239," 'goldenstatewarriorsedit'",988935
5240," 'warriors'",988935
5241," 'warriorsedit'",988935
5242," 'dubnation'",988935
5243," 'splashbrothers'",988935
5244," 'splashbrothersedit'",988935
5245," 'stephencurry'",988935
5246," 'stephencurryedit'",988935
5247," 'kevindurant'",988935
5248," 'kevindurantedit'",988935
5249," 'klaythompson'",988935
5250," 'klaythompsonedit'",988935
5251," 'draymomdgreen'",988935
5252," 'draymondgreenedit'",988935
5253," 'stephcurry'",988935
5254," 'stephcurryedit'",988935
5255," 'chefcurry'",988935
5256," 'chefcurryedit'",988935
5257," 'kd'",988935
5258," 'kdedit'",988935
5259," 'moneygreen'",988935
5260," 'omgpage'",988935
5261," 'omgedit'",988935
5262," 'omgunderrated'",988935
5263," 'nba' ",988935
5264," 'kevindurant'",50251
5265," 'kevindurantshoes'",50251
5266," 'kevindurant35'",50251
5267," 'kevindurants'",50251
5268," 'kevindurantmvp'",50251
5269," 'kevindurantoriginal'",50251
5270," 'kevindurantkd'",50251
5271," 'kevindurantph'",50251
5272," 'kevindurant4real'",50251
5273," 'kevindurant35'",50251
5274," 'kevindurant7'",50251
5275," 'kevindurantsecond'",50251
5276," 'kevindurantnike'",50251
5277," 'kevindurant9'",50251
5278," 'kevindurantfan'",50251
5279," 'kevindurantday'",50251
5280," 'kevindurant5'",50251
5281," 'kevindurantsshoes'",50251
5282," 'kevindurant8'",50251
5283," 'kevindurantedit'",50251
5284," 'kevindurant10'",50251
5285," 'kevindurant6'",50251
5286," 'kevindurantjersey'",50251
5287," 'kevindurantwarriors'",50251
5288," 'kevindurantmvp2014'",50251
5289," 'kevindurantkicks'",50251
5290," 'kevindurant_fans2018' ",50251
5291," 'kevindurant'",284447
5292," 'kevindurantshoes'",284447
5293," 'kevindurant35'",284447
5294," 'kevindurants'",284447
5295," 'kevindurantmvp'",284447
5296," 'kevindurantoriginal'",284447
5297," 'kevindurantkd'",284447
5298," 'kevindurantph'",284447
5299," 'kevindurant4real'",284447
5300," 'kevindurant35'",284447
5301," 'kevindurant7'",284447
5302," 'kevindurantsecond'",284447
5303," 'kevindurantnike'",284447
5304," 'kevindurant9'",284447
5305," 'kevindurantfan'",284447
5306," 'kevindurantday'",284447
5307," 'kevindurant5'",284447
5308," 'kevindurantsshoes'",284447
5309," 'kevindurant8'",284447
5310," 'kevindurantedit'",284447
5311," 'kevindurant10'",284447
5312," 'kevindurant6'",284447
5313," 'kevindurantjersey'",284447
5314," 'kevindurantwarriors'",284447
5315," 'kevindurantmvp2014'",284447
5316," 'kevindurantkicks'",284447
5317," 'kevindurant_fans2018' ",284447
5318," 'kevindurant'",271484
5319," 'kevindurantshoes'",271484
5320," 'kevindurant35'",271484
5321," 'kevindurants'",271484
5322," 'kevindurantmvp'",271484
5323," 'kevindurantoriginal'",271484
5324," 'kevindurantkd'",271484
5325," 'kevindurantph'",271484
5326," 'kevindurant4real'",271484
5327," 'kevindurant35'",271484
5328," 'kevindurant7'",271484
5329," 'kevindurantsecond'",271484
5330," 'kevindurantnike'",271484
5331," 'kevindurant9'",271484
5332," 'kevindurantfan'",271484
5333," 'kevindurantday'",271484
5334," 'kevindurant5'",271484
5335," 'kevindurantsshoes'",271484
5336," 'kevindurant8'",271484
5337," 'kevindurantedit'",271484
5338," 'kevindurant10'",271484
5339," 'kevindurant6'",271484
5340," 'kevindurantjersey'",271484
5341," 'kevindurantwarriors'",271484
5342," 'kevindurantmvp2014'",271484
5343," 'kevindurantkicks'",271484
5344," 'kevindurant_fans2018' ",271484
5345," 'kevindurant'",504076
5346," 'kevindurantshoes'",504076
5347," 'kevindurant35'",504076
5348," 'kevindurants'",504076
5349," 'kevindurantmvp'",504076
5350," 'kevindurantoriginal'",504076
5351," 'kevindurantkd'",504076
5352," 'kevindurantph'",504076
5353," 'kevindurant4real'",504076
5354," 'kevindurant35'",504076
5355," 'kevindurant7'",504076
5356," 'kevindurantsecond'",504076
5357," 'kevindurantnike'",504076
5358," 'kevindurant9'",504076
5359," 'kevindurantfan'",504076
5360," 'kevindurantday'",504076
5361," 'kevindurant5'",504076
5362," 'kevindurantsshoes'",504076
5363," 'kevindurant8'",504076
5364," 'kevindurantedit'",504076
5365," 'kevindurant10'",504076
5366," 'kevindurant6'",504076
5367," 'kevindurantjersey'",504076
5368," 'kevindurantwarriors'",504076
5369," 'kevindurantmvp2014'",504076
5370," 'kevindurantkicks'",504076
5371," 'kevindurant_fans2018' ",504076
5372," 'kevindurant'",705931
5373," 'kevindurantshoes'",705931
5374," 'kevindurant35'",705931
5375," 'kevindurants'",705931
5376," 'kevindurantmvp'",705931
5377," 'kevindurantoriginal'",705931
5378," 'kevindurantkd'",705931
5379," 'kevindurantph'",705931
5380," 'kevindurant4real'",705931
5381," 'kevindurant35'",705931
5382," 'kevindurant7'",705931
5383," 'kevindurantsecond'",705931
5384," 'kevindurantnike'",705931
5385," 'kevindurant9'",705931
5386," 'kevindurantfan'",705931
5387," 'kevindurantday'",705931
5388," 'kevindurant5'",705931
5389," 'kevindurantsshoes'",705931
5390," 'kevindurant8'",705931
5391," 'kevindurantedit'",705931
5392," 'kevindurant10'",705931
5393," 'kevindurant6'",705931
5394," 'kevindurantjersey'",705931
5395," 'kevindurantwarriors'",705931
5396," 'kevindurantmvp2014'",705931
5397," 'kevindurantkicks'",705931
5398," 'kevindurant_fans2018' ",705931
5399," 'kevindurant'",17424
5400," 'kevindurantshoes'",17424
5401," 'kevindurant35'",17424
5402," 'kevindurants'",17424
5403," 'kevindurantmvp'",17424
5404," 'kevindurantoriginal'",17424
5405," 'kevindurantkd'",17424
5406," 'kevindurantph'",17424
5407," 'kevindurant4real'",17424
5408," 'kevindurant35'",17424
5409," 'kevindurant7'",17424
5410," 'kevindurantsecond'",17424
5411," 'kevindurantnike'",17424
5412," 'kevindurant9'",17424
5413," 'kevindurantfan'",17424
5414," 'kevindurantday'",17424
5415," 'kevindurant5'",17424
5416," 'kevindurantsshoes'",17424
5417," 'kevindurant8'",17424
5418," 'kevindurantedit'",17424
5419," 'kevindurant10'",17424
5420," 'kevindurant6'",17424
5421," 'kevindurantjersey'",17424
5422," 'kevindurantwarriors'",17424
5423," 'kevindurantmvp2014'",17424
5424," 'kevindurantkicks'",17424
5425," 'kevindurant_fans2018' ",17424
5426," 'kevindurant'",969326
5427," 'kevindurantshoes'",969326
5428," 'kevindurant35'",969326
5429," 'kevindurants'",969326
5430," 'kevindurantmvp'",969326
5431," 'kevindurantoriginal'",969326
5432," 'kevindurantkd'",969326
5433," 'kevindurantph'",969326
5434," 'kevindurant4real'",969326
5435," 'kevindurant35'",969326
5436," 'kevindurant7'",969326
5437," 'kevindurantsecond'",969326
5438," 'kevindurantnike'",969326
5439," 'kevindurant9'",969326
5440," 'kevindurantfan'",969326
5441," 'kevindurantday'",969326
5442," 'kevindurant5'",969326
5443," 'kevindurantsshoes'",969326
5444," 'kevindurant8'",969326
5445," 'kevindurantedit'",969326
5446," 'kevindurant10'",969326
5447," 'kevindurant6'",969326
5448," 'kevindurantjersey'",969326
5449," 'kevindurantwarriors'",969326
5450," 'kevindurantmvp2014'",969326
5451," 'kevindurantkicks'",969326
5452," 'kevindurant_fans2018' ",969326
5453," 'kevindurant'",794357
5454," 'kevindurantshoes'",794357
5455," 'kevindurant35'",794357
5456," 'kevindurants'",794357
5457," 'kevindurantmvp'",794357
5458," 'kevindurantoriginal'",794357
5459," 'kevindurantkd'",794357
5460," 'kevindurantph'",794357
5461," 'kevindurant4real'",794357
5462," 'kevindurant35'",794357
5463," 'kevindurant7'",794357
5464," 'kevindurantsecond'",794357
5465," 'kevindurantnike'",794357
5466," 'kevindurant9'",794357
5467," 'kevindurantfan'",794357
5468," 'kevindurantday'",794357
5469," 'kevindurant5'",794357
5470," 'kevindurantsshoes'",794357
5471," 'kevindurant8'",794357
5472," 'kevindurantedit'",794357
5473," 'kevindurant10'",794357
5474," 'kevindurant6'",794357
5475," 'kevindurantjersey'",794357
5476," 'kevindurantwarriors'",794357
5477," 'kevindurantmvp2014'",794357
5478," 'kevindurantkicks'",794357
5479," 'kevindurant_fans2018' ",794357
5480," 'goldenstatewarriors'",63806
5481," 'goldenstatewarriorsedit'",63806
5482," 'warriors'",63806
5483," 'warriorsedit'",63806
5484," 'dubnation'",63806
5485," 'splashbrothers'",63806
5486," 'splashbrothersedit'",63806
5487," 'stephencurry'",63806
5488," 'stephencurryedit'",63806
5489," 'kevindurant'",63806
5490," 'kevindurantedit'",63806
5491," 'klaythompson'",63806
5492," 'klaythompsonedit'",63806
5493," 'draymomdgreen'",63806
5494," 'draymondgreenedit'",63806
5495," 'stephcurry'",63806
5496," 'stephcurryedit'",63806
5497," 'chefcurry'",63806
5498," 'chefcurryedit'",63806
5499," 'kd'",63806
5500," 'kdedit'",63806
5501," 'moneygreen'",63806
5502," 'omgpage'",63806
5503," 'omgedit'",63806
5504," 'omgunderrated' ",63806
5505," 'kevindurant'",935961
5506," 'kevindurantshoes'",935961
5507," 'kevindurant35'",935961
5508," 'kevindurants'",935961
5509," 'kevindurantmvp'",935961
5510," 'kevindurantoriginal'",935961
5511," 'kevindurantkd'",935961
5512," 'kevindurantph'",935961
5513," 'kevindurant4real'",935961
5514," 'kevindurant35'",935961
5515," 'kevindurant7'",935961
5516," 'kevindurantsecond'",935961
5517," 'kevindurantnike'",935961
5518," 'kevindurant9'",935961
5519," 'kevindurantfan'",935961
5520," 'kevindurantday'",935961
5521," 'kevindurant5'",935961
5522," 'kevindurantsshoes'",935961
5523," 'kevindurant8'",935961
5524," 'kevindurantedit'",935961
5525," 'kevindurant10'",935961
5526," 'kevindurant6'",935961
5527," 'kevindurantjersey'",935961
5528," 'kevindurantwarriors'",935961
5529," 'kevindurantmvp2014'",935961
5530," 'kevindurantkicks'",935961
5531," 'kevindurant_fans2018' ",935961
5532," 'goldenstatewarriors'",488384
5533," 'goldenstatewarriorsedit'",488384
5534," 'warriors'",488384
5535," 'warriorsedit'",488384
5536," 'dubnation'",488384
5537," 'splashbrothers'",488384
5538," 'splashbrothersedit'",488384
5539," 'stephencurry'",488384
5540," 'stephencurryedit'",488384
5541," 'kevindurant'",488384
5542," 'kevindurantedit'",488384
5543," 'klaythompson'",488384
5544," 'klaythompsonedit'",488384
5545," 'draymomdgreen'",488384
5546," 'draymondgreenedit'",488384
5547," 'stephcurry'",488384
5548," 'stephcurryedit'",488384
5549," 'chefcurry'",488384
5550," 'chefcurryedit'",488384
5551," 'kd'",488384
5552," 'kdedit'",488384
5553," 'moneygreen'",488384
5554," 'omgpage'",488384
5555," 'omgedit'",488384
5556," 'omgunderrated' ",488384
5557," 'kevindurant'",634038
5558," 'kevindurantshoes'",634038
5559," 'kevindurant35'",634038
5560," 'kevindurants'",634038
5561," 'kevindurantmvp'",634038
5562," 'kevindurantoriginal'",634038
5563," 'kevindurantkd'",634038
5564," 'kevindurantph'",634038
5565," 'kevindurant4real'",634038
5566," 'kevindurant35'",634038
5567," 'kevindurant7'",634038
5568," 'kevindurantsecond'",634038
5569," 'kevindurantnike'",634038
5570," 'kevindurant9'",634038
5571," 'kevindurantfan'",634038
5572," 'kevindurantday'",634038
5573," 'kevindurant5'",634038
5574," 'kevindurantsshoes'",634038
5575," 'kevindurant8'",634038
5576," 'kevindurantedit'",634038
5577," 'kevindurant10'",634038
5578," 'kevindurant6'",634038
5579," 'kevindurantjersey'",634038
5580," 'kevindurantwarriors'",634038
5581," 'kevindurantmvp2014'",634038
5582," 'kevindurantkicks'",634038
5583," 'kevindurant_fans2018' ",634038
5584," 'goldenstatewarriors'",705035
5585," 'goldenstatewarriorsedit'",705035
5586," 'warriors'",705035
5587," 'warriorsedit'",705035
5588," 'dubnation'",705035
5589," 'splashbrothers'",705035
5590," 'splashbrothersedit'",705035
5591," 'stephencurry'",705035
5592," 'stephencurryedit'",705035
5593," 'kevindurant'",705035
5594," 'kevindurantedit'",705035
5595," 'klaythompson'",705035
5596," 'klaythompsonedit'",705035
5597," 'draymomdgreen'",705035
5598," 'draymondgreenedit'",705035
5599," 'stephcurry'",705035
5600," 'stephcurryedit'",705035
5601," 'chefcurry'",705035
5602," 'chefcurryedit'",705035
5603," 'kd'",705035
5604," 'kdedit'",705035
5605," 'moneygreen'",705035
5606," 'omgpage'",705035
5607," 'omgedit'",705035
5608," 'omgunderrated' ",705035
5609," 'kevindurant'",623063
5610," 'kevindurantshoes'",623063
5611," 'kevindurant35'",623063
5612," 'kevindurants'",623063
5613," 'kevindurantmvp'",623063
5614," 'kevindurantoriginal'",623063
5615," 'kevindurantkd'",623063
5616," 'kevindurantph'",623063
5617," 'kevindurant4real'",623063
5618," 'kevindurant35'",623063
5619," 'kevindurant7'",623063
5620," 'kevindurantsecond'",623063
5621," 'kevindurantnike'",623063
5622," 'kevindurant9'",623063
5623," 'kevindurantfan'",623063
5624," 'kevindurantday'",623063
5625," 'kevindurant5'",623063
5626," 'kevindurantsshoes'",623063
5627," 'kevindurant8'",623063
5628," 'kevindurantedit'",623063
5629," 'kevindurant10'",623063
5630," 'kevindurant6'",623063
5631," 'kevindurantjersey'",623063
5632," 'kevindurantwarriors'",623063
5633," 'kevindurantmvp2014'",623063
5634," 'kevindurantkicks'",623063
5635," 'kevindurant_fans2018' ",623063
5636," 'kevindurant'",208
5637," 'kevindurantshoes'",208
5638," 'kevindurant35'",208
5639," 'kevindurants'",208
5640," 'kevindurantmvp'",208
5641," 'kevindurantoriginal'",208
5642," 'kevindurantkd'",208
5643," 'kevindurantph'",208
5644," 'kevindurant4real'",208
5645," 'kevindurant35'",208
5646," 'kevindurant7'",208
5647," 'kevindurantsecond'",208
5648," 'kevindurantnike'",208
5649," 'kevindurant9'",208
5650," 'kevindurantfan'",208
5651," 'kevindurantday'",208
5652," 'kevindurant5'",208
5653," 'kevindurantsshoes'",208
5654," 'kevindurant8'",208
5655," 'kevindurantedit'",208
5656," 'kevindurant10'",208
5657," 'kevindurant6'",208
5658," 'kevindurantjersey'",208
5659," 'kevindurantwarriors'",208
5660," 'kevindurantmvp2014'",208
5661," 'kevindurantkicks'",208
5662," 'kevindurant_fans2018' ",208
5663," 'goldenstatewarriors'",512154
5664," 'warriors'",512154
5665," 'goldenstate'",512154
5666," 'warriorsedit'",512154
5667," 'stephcurry'",512154
5668," 'stephcurryedit'",512154
5669," 'kevindurantedit'",512154
5670," 'nbafinals'",512154
5671," 'nbafinals2018'",512154
5672," 'nbafinalsedit'",512154
5673," 'stephencurry'",512154
5674," 'kevindurant'",512154
5675," 'klaythompson'",512154
5676," 'draymondgreen'",512154
5677," 'andreiguodala'",512154
5678," 'nbaedit'",512154
5679," 'bizzle'",512154
5680," 'kallico' ",512154
5681," 'kevindurant'",803232
5682," 'kevindurantshoes'",803232
5683," 'kevindurant35'",803232
5684," 'kevindurants'",803232
5685," 'kevindurantmvp'",803232
5686," 'kevindurantoriginal'",803232
5687," 'kevindurantph'",803232
5688," 'kevindurantkd'",803232
5689," 'kevindurant4real'",803232
5690," 'kevindurantsucks'",803232
5691," 'kevindurant35'",803232
5692," 'kevindurant7'",803232
5693," 'kevindurantnike'",803232
5694," 'kevindurantsecond'",803232
5695," 'kevindurant9'",803232
5696," 'kevindurantday'",803232
5697," 'kevindurantfan'",803232
5698," 'kevindurant5'",803232
5699," 'kevindurantsshoes'",803232
5700," 'kevindurant8'",803232
5701," 'kevindurant10'",803232
5702," 'kevindurant6'",803232
5703," 'kevindurantedit'",803232
5704," 'kevindurantjersey'",803232
5705," 'kevindurantmvp2014'",803232
5706," 'kevindurantwarriors'",803232
5707," 'kevindurantkicks'",803232
5708," 'kevindurant_fans2018' ",803232
5709," 'gsw'",412342
5710," 'kevindurantedit'",412342
5711," 'senditbilly'",412342
5712," 'warriorsin4' ",412342
5713," 'kevindurantedit'",23033
5714," 'kevindurant'",23033
5715," 'kd'",23033
5716," 'kd35'",23033
5717," 'kdtreyfive'",23033
5718," 'treyfive'",23033
5719," 'easymoneysniper'",23033
5720," 'champion'",23033
5721," 'confess'",23033
5722," 'loxchatterbox'",23033
5723," 'warriors'",23033
5724," 'warriorsnation'",23033
5725," 'nba'",23033
5726," 'nbafinals'",23033
5727," 'finalschamp'",23033
5728," 'finalsmvp'",23033
5729," 'mvp' ",23033
5730," 'kd'",159128
5731," 'kdisbetterthanlebron'",159128
5732," 'kevindurantedit'",159128
5733," 'kevindurant'",159128
5734," 'warriors'",159128
5735," 'kd35'",159128
5736," 'warriorsedit'",159128
5737," 'bay'",159128
5738," 'thebay'",159128
5739," 'bayarea'",159128
5740," 'sanfran'",159128
5741," 'sanfrancisco'",159128
5742," 'nba'",159128
5743," 'nbaedits' ",159128
5744," 'durant'",726541
5745," 'kd'",726541
5746," 'kevin'",726541
5747," 'kevindurant'",726541
5748," 'kevindurantedit'",726541
5749," 'bayarea'",726541
5750," 'warriors'",726541
5751," 'warriorsgame'",726541
5752," 'warriorsnation'",726541
5753," 'nbachamp'",726541
5754," '44more'",726541
5755," 'nba'",726541
5756," 'nbaedits'",726541
5757," 'oakland'",726541
5758," 'sanfran'",726541
5759," 'california'",726541
5760," 'basketball'",726541
5761," 'basketballedits' ",726541
5762," 'kevindurant'",155320
5763," 'kd'",155320
5764," 'goat'",155320
5765," 'sf'",155320
5766," 'warriors'",155320
5767," 'thebay'",155320
5768," 'bay'",155320
5769," 'bayarea'",155320
5770," 'warriorsedits'",155320
5771," 'warriorsnation'",155320
5772," 'kevindurantedit' ",155320
5773," 'kd'",596975
5774," 'gsw'",596975
5775," 'gswarriors'",596975
5776," 'basketball'",596975
5777," 'ball'",596975
5778," 'photo'",596975
5779," 'edit'",596975
5780," 'photoedit'",596975
5781," 'kdedit'",596975
5782," 'kevindurantedit'",596975
5783," 'kevndurant'",596975
5784," 'goldenstatewarriors'",596975
5785," 'beast' ",596975
5786," 'isuckatcaptions' ",803657
5787," 'squad'",461534
5788," 'nbafinals'",461534
5789," 'nbafinals2017'",461534
5790," 'goldenstate'",461534
5791," 'goldenstatewarriors'",461534
5792," 'stephencurry'",461534
5793," 'dubs'",461534
5794," 'dubnation'",461534
5795," 'warriorsground'",461534
5796," 'kevindurant'",461534
5797," 'klay'",461534
5798," 'klaythompson'",461534
5799," 'nbaedit'",461534
5800," 'curryedit'",461534
5801," 'kevindurantedit'",461534
5802," 'kdedit'",461534
5803," 'like4like'",461534
5804," 'kd'",461534
5805," 'follow4follow'",461534
5806," 'draymondgreen'",461534
5807," 'sc30'",461534
5808," 'nbafinals'",461534
5809," '50likes'",461534
5810," '2015nbachamps'",461534
5811," '2017nbachamps'",461534
5812," 'nba'",461534
5813," 'follow' ",461534
5814," 'nbafinals'",896698
5815," 'nbafinals2017'",896698
5816," 'goldenstate'",896698
5817," 'goldenstatewarriors'",896698
5818," 'stephencurry'",896698
5819," 'dubs'",896698
5820," 'dubnation'",896698
5821," 'warriorsground'",896698
5822," 'kevindurant'",896698
5823," 'klay'",896698
5824," 'klaythompson'",896698
5825," 'nbaedit'",896698
5826," 'curryedit'",896698
5827," 'kevindurantedit'",896698
5828," 'kdedit'",896698
5829," 'like4like'",896698
5830," 'kd'",896698
5831," 'follow4follow'",896698
5832," 'draymondgreen'",896698
5833," 'sc30'",896698
5834," 'nbafinals'",896698
5835," '50likes'",896698
5836," '2015nbachamps'",896698
5837," '2017nbachamps'",896698
5838," 'nba'",896698
5839," 'follow' ",896698
5840," 'kevindurant'",98888
5841," 'kevindurantedit'",98888
5842," 'kd'",98888
5843," 'kd35'",98888
5844," 'kdwarriors'",98888
5845," 'nbaediting'",98888
5846," 'nbafinals'",98888
5847," 'nba'",98888
5848," 'nbaedits'",98888
5849," 'sports'",98888
5850," 'sportsedit'",98888
5851," 'sportsedits'",98888
5852," 'edits'",98888
5853," 'editingtutorial'",98888
5854," 'editing'",98888
5855," 'picsart'",98888
5856," 'photoshop'",98888
5857," 'lighteffects'",98888
5858," 'gloweffect'",98888
5859," 'dubnation'",98888
5860," 'warriorsnation'",98888
5861," 'warriors'",98888
5862," 'immortalsportsedits' ",98888
5863," 'nbafinals'",804345
5864," 'nbafinals2017'",804345
5865," 'goldenstate'",804345
5866," 'goldenstatewarriors'",804345
5867," 'stephencurry'",804345
5868," 'dubs'",804345
5869," 'dubnation'",804345
5870," 'warriorsground'",804345
5871," 'kevindurant'",804345
5872," 'klay'",804345
5873," 'klaythompson'",804345
5874," 'nbaedit'",804345
5875," 'curryedit'",804345
5876," 'kevindurantedit'",804345
5877," 'kdedit'",804345
5878," 'like4like'",804345
5879," 'kd'",804345
5880," 'follow4follow'",804345
5881," 'draymondgreen'",804345
5882," 'sc30'",804345
5883," 'nbafinals'",804345
5884," '50likes'",804345
5885," '2015nbachamps'",804345
5886," '2017nbachamps'",804345
5887," 'nba'",804345
5888," 'follow' ",804345
5889," 'nbafinals'",725061
5890," 'nbafinals2017'",725061
5891," 'goldenstate'",725061
5892," 'goldenstatewarriors'",725061
5893," 'stephencurry'",725061
5894," 'dubs'",725061
5895," 'dubnation'",725061
5896," 'warriorsground'",725061
5897," 'kevindurant'",725061
5898," 'klay'",725061
5899," 'klaythompson'",725061
5900," 'nbaedit'",725061
5901," 'curryedit'",725061
5902," 'kevindurantedit'",725061
5903," 'kdedit'",725061
5904," 'like4like'",725061
5905," 'kd'",725061
5906," 'follow4follow'",725061
5907," 'draymondgreen'",725061
5908," 'sc30'",725061
5909," 'nbafinals'",725061
5910," '50likes'",725061
5911," '2015nbachamps'",725061
5912," '2017nbachamps'",725061
5913," 'nba'",725061
5914," 'follow' ",725061
5915," 'nbafinals'",212271
5916," 'nbafinals2017'",212271
5917," 'goldenstate'",212271
5918," 'goldenstatewarriors'",212271
5919," 'stephencurry'",212271
5920," 'dubs'",212271
