social_tags_id,tags,related_media_id
723," 'weareallbros' ",1550978611917808039
724," 'bmw'",1547264967270744222
725," 'bmwofmilwaukeenorth'",1547264967270744222
726," 'moretocome' ",1547264967270744222
727," 'antetokounbros'",1545914956096369307
728," 'weareallbros'",1545914956096369307
729," 'nikebasketball'",1545914956096369307
730," '17people' ",1545914956096369307
731," 'weareallbros'",1544158264107199569
732," 'antetokounbros' ",1544158264107199569
733," 'antetokounbros'",1541499519480846385
734," 'nikebasketball' ",1541499519480846385
735," 'weareallbros' ",1541439451125060056
736," 'antetokounbros' ",1541407918255298946
737," 'antetokounbros' ",1541406149794166363
738," 'antetokounbros' ",1541403291300580435
739," 'antetokounbros' ",1541402022112506921
740," 'antetokounbros' ",1541401261483910425
741," 'weareallbros' ",1539709473245105675
742," 'shooting'",1537838491186392525
743," 'aegeanairlines' ",1537838491186392525
744," 'weareallbros' ",1536727622197113040
745," 'onassisfoundation'",1535816860507256275
746," 'releasepotential'",1535816860507256275
747," 'antetokounbros' ",1535816860507256275
748," 'weareallbros' ",1531441491666640526
749," 'antetokounbros' ",1527413913708525834
750," 'myguy'",1522096597177247518
751," 'tobecontinued' ",1522096597177247518
752," 'happymothersday' ",1514561161403926078
753," 'antetokounbros' ",1511214928258134366
754," 'antetokounbros' ",1511213741211252629
755," 'andorra'",1509783987878686026
756," 'basketball'",1509783987878686026
757," 'acb' ",1509783987878686026
758," 'nikebasketball' ",1496584081788753847
759," 'nationalsiblingsday' ",1490350985728767274
760," 'nationalsiblingsday' ",1490343204288315379
761," 'i'",1487422327204677227
762," 'happybirthday' ",1487422327204677227
763," 'bmw'",1482030725472724374
764," 'bmwofmilwaukeenorth'",1482030725472724374
765," '7series' ",1482030725472724374
766," 'motherof5' ",1479364781567052049
767," 'family' ",1457818877085200948
768," 'allstarweekend2017' ",1453147299047043795
769," 'antetokounbros' ",1452418522546076685
770," 'whereitallbegan'",1452415167706936943
771," 'antetokounbros' ",1452415167706936943
772," 'kevingarnett' ",1451713530901707386
773," 'familyovereverything' ",1451655376440500649
774," 'allstarweekend2017' ",1451653181804386008
775," 'dewxnba'",1451272038874193575
776," 'asg2017'",1451272038874193575
777," 'milwaukeebucks' ",1451272038874193575
778," 'greatroadwin' ",1451209561176073022
779," 'butthatsnoneofourbusiness' ",1450269006120192458
780," 'illprayforyoubrotha' ",1446801978092757903
781," 'boom'",1444739525234381077
782," 'boom' ",1444739525234381077
783," 'beastmode'",1418265328257748177
784," 'activated' ",1418265328257748177
785," 'ownthefuture' ",1396122837165318505
786," 'mannequinchallenge'",1377342041730406547
787," 'bucks' ",1377342041730406547
788," 'thathaircuttho'",1376579669961055671
789," 'ithoughtiwasthecoolestkidinthe' ",1376579669961055671
790," 'fearthedeer' ",1375835970016866105
791," 'fearthedeer' ",1374376293093528994
792," 'fearthedeer' ",1372204327351719675
793," 'gottabelieve'",1368557624006430462
794," 'nbaseasonisback' ",1368557624006430462
795," 'dewxdsgsweepstakes' ",1363514758494289642
796," 'weridetogether' ",1358303736397317590
797," 'dontskipsteps' ",1351190901657936580
798," 'thankyoubigticket' ",1346003549352282298
799," 'bucksfan'",1343676327706680768
800," 'antetokounbros' ",1343676327706680768
801," 'loveyoubro'",1325881801197770782
802," 'foe' ",1325881801197770782
803," 'huaweip9'",1318859856128391818
804," 'makeitpossible'",1318859856128391818
805," 'antetokounbros' ",1318859856128391818
806," 'antetokounbros' ",1317509250646234020
807," 'andorra'",1312552689272350921
808," 'basketball'",1312552689272350921
809," 'brotherhood' ",1312552689272350921
810," 'hellas'",1295830090936773309
811," 'antetokoubros' ",1295830090936773309
812," 'makeitpossible'",1276842912763728731
813," 'huaweip9' ",1276842912763728731
814," 'bucksthankyou'",1269154789208477937
815," 'roadtorio'",1269154789208477937
816," 'hellas'",1269154789208477937
817," 'antetokounbros' ",1269154789208477937
818," 'huaweip9'",1264394334682337956
819," 'antetokounbros' ",1264394334682337956
820," 'huawei'",1259370478871630297
821," 'huaweip9'",1259370478871630297
822," 'huaweip9lite'",1259370478871630297
823," 'makeitpossible'",1259370478871630297
824," 'oo'",1259370478871630297
825," 'antetokounbros' ",1259370478871630297
826," 'huaweip9'",1259278891428729167
827," 'huaweip9launch'",1259278891428729167
828," 'makeιtpossible'",1259278891428729167
829," 'oo'",1259278891428729167
830," 'huaweip9'",1259278891428729167
831," 'makeιtpossible'",1259278891428729167
832," 'p9' ",1259278891428729167
833," 'antetokounbros'",1253667600324481653
834," 'thessalonikh2016'",1253667600324481653
835," 'stonickgalishall' ",1253667600324481653
836," 'antetokounbros'",1243001453954584748
837," 'economyclasslife'",1243001453954584748
838," 'ourlegsdontfit'",1243001453954584748
839," 'bytheway' ",1243001453954584748
840," 'antetokounbros'",1235622359772287605
841," 'antetokounbros_heraklion' ",1235622359772287605
842," 'nikegreece'",1233990772261507342
843," 'antetokounbros'",1233990772261507342
844," 'antetokounbros_heraklion'",1233990772261507342
845," 'justdoitgreece' ",1233990772261507342
846," 'i8'",1233383613488287969
847," 'antetokounbros'",1233383613488287969
848," 'antetokounbros_heraklion' ",1233383613488287969
849," 'antetokounbros'",1232622756391145868
850," 'antetokounbros_heraklion' ",1232622756391145868
851," 'antetokounbros_heraklion'",1231988640457020242
852," 'antetokounbros' ",1231988640457020242
853," 'countdown'",1230318646249771344
854," 'antetokounbros' ",1230318646249771344
855," 'therealog'",1223304922913689855
856," 'motherof5' ",1223304922913689855
857," 'wehadablast'",1213328986571133028
858," 'checkhimoutonyoutubeornetflix' ",1213328986571133028
859," 'gobucks' ",1208377900039000797
860," 'everyday' ",1207023657206010437
861," 'getwellsoon' ",1201018124846093009
862," 'greatwinandeffort'",1191027193547969308
863," 'wewillmissyou'",1191027193547969308
864," 'antetokounbros' ",1191027193547969308
865," 'bbvarisingstars' ",1183426645298631194
866," 'brotherhood' ",1180844012584686487
867," 'captionthisphoto' ",1173695962695193342
868," 'youaremyhero'",1173633793010029206
869," 'youdeserveit' ",1173633793010029206
870," 'bbvarisingstars'",1171918642254828009
871," 'brightfuture'",1171918642254828009
872," 'nbaallstarto' ",1171918642254828009
873," 'antetokounbros'",1169830202981864114
874," 'streetevent'",1169830202981864114
875," 'athens'",1169830202981864114
876," 'thessaloniki'",1169830202981864114
877," 'hrakleio'",1169830202981864114
878," 'comingsoon' ",1169830202981864114
879," 'nightnight'",1169311412808438756
880," 'antetokounbros' ",1169311412808438756
881," 'feelingblessed'",1159573685208732140
882," 'coverpic'",1159573685208732140
883," 'withmybro'",1159573685208732140
884," 'antetokounbros' ",1159573685208732140
885," 'meetmeattherim'",1157676095869407615
886," 'hercules'",1157676095869407615
887," 'hercules'",1157676095869407615
888," 'hercules' ",1157676095869407615
889," '2016mood' ",1152667508566774010
890," 'wouldlikeahatyoungfella' ",1146063616890491284
891," 'minirefrigerator'",1145203888681505656
892," 'wings' ",1145203888681505656
893," 'letsgetanotherone' ",1138852434530128389
894," 'letsgo' ",1132720791461417966
895," 'yougotthis'",1125400241592455656
896," 'potential'",1125400241592455656
897," 'proudbrother' ",1125400241592455656
898," 'yourselfiegamestrong'",1125093021289927304
899," 'motherofchampions' ",1125093021289927304
900," 'brotherhood'",1122957241922737014
901," 'lastforever' ",1122957241922737014
902," 'goat' ",1109852243085087367
903," 'blessed' ",1063333759476158868
904," 'happybirthday'",1060346790605345788
905," 'weloveyousomemuch'",1060346790605345788
906," 'keepbeingyou' ",1060346790605345788
907," 'dontcareabouttherest'",1057461077526303036
908," 'blessed' ",1057461077526303036
909," 'blessed' ",1055266647947989235
910," 'werolltogether'",1054257567192175512
911," 'brotherhood'",1054257567192175512
912," 'hessinglegirls'",1054257567192175512
913," 'hellnaw'",1054257567192175512
914," 'nogirlsforhimyet' ",1054257567192175512
915," 'werolltogether' ",1053606100437422536
916," 'nikecampaign'",1050097502059090808
917," 'sofast' ",1050097502059090808
918," 'grandresort' ",1046288546694025788
919," 'heart' ",1045758937833525438
920," 'thankyou'",1042152823338422569
921," 'nbacares'",1042152823338422569
922," 'basketballwithoutborders'",1042152823338422569
923," 'history' ",1042152823338422569
924," 'thankyouguys' ",1042084399375569871
925," 'basketballwithoutborders'",1040550996109021392
926," 'brotherhood'",1040550996109021392
927," 'werolltogether'",1040550996109021392
928," 'mymotherisachampion' ",1040550996109021392
929," 'werolltogether'",1035230882354548825
930," 'brotherhood'",1035230882354548825
931," 'mykonos' ",1035230882354548825
932," 'everybodywantstoballbutnoonepu'",1033025547954934180
933," '12am' ",1033025547954934180
934," 'loveyoubro' ",1031645145365336523
935," 'balltillwefall' ",1030889229846172433
936," 'tillidie' ",1030790656521523279
937," 'cyboard' ",1030041725936193786
938," 'nikehyperfresh2015' ",1029772166071177906
939," 'caption'",1029356348560756957
940," 'setlife' ",1029356348560756957
941," 'thislooksgood'",1028363439011124136
942," 'thanks'",1028363439011124136
943," 'cyboard' ",1028363439011124136
944," 'repost' ",1025732592705589484
945," 'whatarethose' ",1023243240960283355
946," 'greekfreaksquad'",1021789583332987371
947," 'happy4thofjuly' ",1021789583332987371
948," 'happy4thofjuly' ",1021400415020897117
949," 'nikebasketballacademy'",1018930072020701315
950," 'amproud'",1018930072020701315
951," 'lebronjames' ",1018930072020701315
952," 'dayoneofcamp'",1017706360978133606
953," 'newyork' ",1017706360978133606
954," 'amproud'",1017559948512579883
955," 'lovehim' ",1017559948512579883
956," 'nbadraft'",1015333188970598663
957," 'bucks' ",1015333188970598663
958," 'lovemyfans' ",1014713029423649493
959," 'balltillwefall' ",1012693392037105699
960," 'whataniceday' ",1012493797172564868
961," 'dopecards' ",1011202229471924504
962," 'tbt'",1010550431023223559
963," 'london'",1010550431023223559
964," 'stamfordbridge'",1010550431023223559
965," 'squadgoals' ",1010550431023223559
966," 'selfiewiththebucksfans' ",1001646329857954504
967," 'neverforget' ",984916644189032954
968," 'i8'",984149782115242535
969," 'thefuture' ",984149782115242535
970," 'photooftheday' ",983440101591864191
971," 'summercamp'",979714787946647689
972," 'newyork' ",979714787946647689
973," 'wemadeit'",961825220430254916
974," 'letskeepbuildingoutofit' ",961825220430254916
975," 'nationalsiblingsday' ",960539949764038773
976," 'nationalsiblingsday' ",960538586506186845
977," 'nationalsiblingsday' ",960522606367330982
978," 'watchingthegame' ",959808644071936053
979," 'youngme'",957665099546480856
980," 'loveyou' ",957665099546480856
981," 'bracket' ",955965527837233915
982," 'fearthedeer' ",954510487884780175
983," 'youandgiannis' ",950011626512306626
984," 'behappy' ",948858074456773238
985," 'yeahboy'",944509763197194716
986," 'holdat' ",944509763197194716
987," 'letsgo' ",935662849974456790
988," 'gq'",921806129393160974
989," 'party'",921806129393160974
990," 'kalpenn'",921806129393160974
991," 'funnymomments' ",921806129393160974
992," 'greekfreak' ",921111380290031845
993," 'gq'",921030888567984762
994," 'party' ",921030888567984762
995," 'beactive' ",919709710557499956
996," 'idol'",902350814620799168
997," 'thanksfortheshirt'",902350814620799168
998," 'chelsea' ",902350814620799168
999," 'halfman'",900383829087343364
1000," 'halfmachine' ",900383829087343364
1001," 'itscomingwithme' ",897858242741392032
1002," 'loveit' ",896632066530202434
1003," 'thefreaksmeetagain'",890964154788204754
1004," 'itwillbedone' ",890964154788204754
1005," 'lovecars' ",878787046750147181
1006," 'letsgetsomew' ",875379965183512957
1007," 'checkitout' ",866753091582677324
1008," 'checkitout' ",866742641667199375
1009," 'ownthefuture' ",854427503715013195
1010," 'godfirst'",840878132310430418
1011," 'bucks'",840878132310430418
1012," 'ownthefuture' ",840878132310430418
1013," 'style' ",814698029838881395
1014," 'kyra' ",812514569019838983
1015," 'is_a_passion'",797274209775637169
1016," 'basketball'",797274209775637169
1017," 'always_smile' ",797274209775637169
1018," 'lets_play_the_game_like_a_game' ",796528693127270837
1019," 'keepdoingwhatyoudoing' ",796003706188451924
1020," 'icebucketchallenge' ",793514137782178304
1021," 'alsbucketchallenge' ",792637493475398076
1022," '34'",779179307523232450
1023," '43'",779179307523232450
1024," 'greektape'",779179307523232450
1025," 'greekfreaks' ",779179307523232450
1026," 'getiingbetter'",774569913464508664
1027," 'daybyday'",774569913464508664
1028," 'dreamcomestrue' ",774569913464508664
1029," 'gianniscamera' ",772303303236243881
1030," 'tbt'",766733382842437715
1031," 'family'",766733382842437715
1032," 'lookinggood' ",766733382842437715
1033," 'watchingsomesummerleague'",758220262121525333
1034," 'loveyouguys' ",758220262121525333
1035," 'superheroes'",755715826291691802
1036," 'sos' ",755715826291691802
1037," 'schwaaaaag' ",2011425262609582580
1038," 'staythecourse' ",2011402208634323107
1039," 'staythecourse' ",2005632532935511327
1040," 'obsessedwithbetter' ",2003830250220763733
1041," 'fbf' ",1995369634208359958
1042," 'ad' ",1993906449177561412
1043," 'bhm'",1990348526689978127
1044," '13'",1990348526689978127
1045," 'staythecourse' ",1990348526689978127
1046," 'onelastdance' ",1989775339480712272
1047," 'wadesendoff'",1983107274945043323
1048," 'onelastdance' ",1983107274945043323
1049," 'nbaallstar'",1982377682584126328
1050," '7th'",1982377682584126328
1051," 'schwaaag' ",1982377682584126328
1052," 'eaathlete'",1981575214342323033
1053," 'nbalive19' ",1981575214342323033
1054," 'ad' ",1981388723280262276
1055," 'nbalive19'",1980052806879790443
1056," 'eaathlete' ",1980052806879790443
1057," 'astroworld' ",1979315091326597773
1058," 'hv3'",1977923684040849767
1059," 'bhm' ",1977923684040849767
1060," 'newyearwithamazon'",1964710373409221175
1061," 'ad'",1964710373409221175
1062," 'amazonsports' ",1964710373409221175
1063," 'ripbigtone' ",1963674629488126184
1064," 'mecca'",1963654817517132975
1065," '6' ",1963654817517132975
1066," 'mlkday' ",1962237093431494832
1067," 'mlkday'",1961994957528277623
1068," 'remember' ",1961994957528277623
1069," '10yearchallenge' ",1957851785583896181
1070," 'mambamentality' ",1957545364111541681
1071," 'newyearwithamazon'",1952522910741888744
1072," 'amazonsports'",1952522910741888744
1073," 'ad' ",1952522910741888744
1074," 'mood' ",1947399513024438449
1075," 'leadbyexample' ",1944110497885668844
1076," 'schwaaaaag'",1941651941550927997
1077," 'merrychristmas' ",1941651941550927997
1078," 'forksup' ",1940808455004087286
1079," 'ad' ",1939548025228984895
1080," 'sagerstrong' ",1924515523586416641
1081," 'blessed'",1918026040166714695
1082," 'staythecourse' ",1918026040166714695
1083," 'staythecourse' ",1915491331528379176
1084," 'hardenvol3'",1914091697668956566
1085," 'schwaaag' ",1914091697668956566
1086," 'hardenvol3' ",1909045801898023125
1087," 'schwaaaag'",1905404326232461728
1088," 'hardenvol3' ",1905404326232461728
1089," 'beardgang'",1902579159844374238
1090," 'halloween' ",1902579159844374238
1091," 'schwaaaagchamps' ",1901129537548524854
1092," 'ad' ",1899623702670601933
1093," 'runasone' ",1893109483099698399
1094," 'schwwagggg'",1890975545392784527
1095," 'hardenvol3' ",1890975545392784527
1096," 'hardenvol3'",1889279040038487079
1097," 'schwwaaaaag' ",1889279040038487079
1098," 'bornformore'",1882112465149805739
1099," 'artofsport'",1882112465149805739
1100," 'artofsportpartner' ",1882112465149805739
1101," 'staythecourse' ",1882102561835869742
1102," 'schwaaaagg'",1882028890119426354
1103," 'bornformore'",1882028890119426354
1104," 'artofsport'",1882028890119426354
1105," 'artofsportpartner' ",1882028890119426354
1106," 'hardenvol2' ",1880028985993484149
1107," 'hardenvol3' ",1878661151635921867
1108," 'hardenvol3' ",1877773236823299097
1109," 'schwaaaaag'",1875596122221081326
1110," 'rocketsmediaday' ",1875596122221081326
1111," 'betterruinseverything' ",1872157910253229749
1112," 'courtbattles'",1853467532687836000
1113," 'nbalive19'",1853467532687836000
1114," 'eaathlete' ",1853467532687836000
1115," 'jhtown' ",1851703696473701093
1116," 'jhtown'",1849602019792699638
1117," 'schwaaaag' ",1849602019792699638
1118," 'jhtownweekend'",1849528554100181884
1119," 'schwaaaaag' ",1849528554100181884
1120," 'jhtownweekend' ",1849141725211437274
1121," 'jhtownweekend' ",1848787391114372508
1122," 'jhtownweekend2018'",1848296595042816235
1123," '1' ",1848296595042816235
1124," 'repost' ",1846008451257636805
1125," 'staydangerous'",1837524055722613298
1126," '400' ",1837524055722613298
1127," 'stuuuuurddyyyyyy' ",1835092971138538630
1128," 'each1teach1' ",1831541315605400854
1129," 'schwaaaag' ",1829957162963032875
1130," 'day2' ",1829302733267972827
1131," 'missionimpossible'",1824933444809320107
1132," 'ad' ",1824933444809320107
1133," 'fadeup' ",1822029554421875673
1134," 'schwagchamp'",1815488587573359397
1135," 'ad' ",1815488587573359397
1136," 'thisisbeyondmeman' ",1813243587288420370
1137," 'happybirthdaybigtony'",1805999903492899374
1138," 'gowityomove'",1805999903492899374
1139," 'bearinthecut' ",1805999903492899374
1140," 'ss19' ",1804537164979927276
1141," 'schwaaaagchamp' ",1756044733216778937
1142," 'rednation'",1756033231537757487
1143," 'lockedin' ",1756033231537757487
1144," 'schwaaaaagchamp' ",1751832008957699504
1145," 'goodfriday' ",1746915696754294597
1146," 'hardenvol.2'",1746908752915989412
1147," 'goodfriday' ",1746908752915989412
1148," 'enjoyyourpassion' ",1743756801231640363
1149," 'lockedin'",1742943773091363614
1150," 'rednation' ",1742943773091363614
1151," 'schwaaag'",1739776431943337910
1152," 'hardenvol2' ",1739776431943337910
1153," 'immabeastar' ",1735200839512299325
1154," 'shegotgame' ",1735079275370308478
1155," 'ad' ",1734322376412702403
1156," 'lockedin' ",1733886769144249099
1157," 'immabeastar'",1728458983168323769
1158," 'hardenvol2' ",1728458983168323769
1159," 'immabestar'",1727787725086828873
1160," 'hardenvol2' ",1727787725086828873
1161," 'hardenvol2' ",1725654006909675973
1162," 'repost'",1724236604426902779
1163," 'dedication' ",1724236604426902779
1164," 'ad' ",1722039297069365765
1165," 'tbt'",1720798244140163793
1166," 'nbaallstar2018'",1720798244140163793
1167," 'schwwwaaaaaaag' ",1720798244140163793
1168," 'nbaallstar2018' ",1720696287127889670
1169," 'y'",1720591845636242781
1170," 'adidas'",1720591845636242781
1171," 'yohjiyamamoto' ",1720591845636242781
1172," 'nbaallstarweekend2018' ",1718049556439384796
1173," 'hardeninvitational'",1716534771554088021
1174," '747warehouse' ",1716534771554088021
1175," 'schwaaaag' ",1713373900883523074
1176," 'lockedin' ",1711444655361856426
1177," 'lockedin' ",1704220402333830760
1178," 'hardenvol1'",1700207626066144856
1179," 'respect' ",1700207626066144856
1180," 'lockedin' ",1699842594748972109
1181," 'ad'",1695929643369435018
1182," 'rocketsnation'",1695929643369435018
1183," 'runasone' ",1695929643369435018
1184," 'staythecourse' ",1695846285612309840
1185," 'adidas'",1694624700595421357
1186," 'y3'",1694624700595421357
1187," 'yohjiyamamoto' ",1694624700595421357
1188," 'forever' ",1690398258764373823
1189," 'repost' ",1689729839396064263
1190," 'rednation'",1689709415602008136
1191," 'lockedin' ",1689709415602008136
1192," 'lockedin' ",1688264715347032807
1193," 'ad' ",1685806848320815640
1194," 'lockedin' ",1684996004263695127
1195," 'teamlove' ",1678470445140280050
1196," 'ad' ",1677793646047792061
1197," 'teamlove' ",1674110523728549999
1198," 'ko8e24' ",1673518464005216988
1199," '8v24' ",1672679208495974660
1200," 'stancesubscription' ",1668335839711945604
1201," 'lockedin' ",1666895966690452322
1202," 'weekofgreatness'",1654668949169413263
1203," 'greatnessdoesgood' ",1654668949169413263
1204," 'schwaag' ",1650373959962549197
1205," 'lockedin' ",1650183290224418426
1206," 'lockedin' ",1645115899023114776
1207," 'freemeekmill'",1644464145445088966
1208," 'justice4meek' ",1644464145445088966
1209," 'lockedin' ",1642326441882187108
1210," 'statefarm'",1640976268488717946
1211," 'rebuildinghouston'",1640976268488717946
1212," 'houstonstrong'",1640976268488717946
1213," 'lockedin' ",1640976268488717946
1214," 'lockedin' ",1640339613323023936
1215," '13strong' ",1639671773733531686
1216," 'houstonstrong'",1639443301278733433
1217," 'heretohelp'",1639443301278733433
1218," 'lockedin' ",1639443301278733433
1219," 'lockedin' ",1633821053327154040
1220," 'staythecourse'",1630941451902534946
1221," 'lockedin' ",1630941451902534946
1222," 'runasone'",1620561315349079609
1223," 'houstonstrong'",1620561315349079609
1224," 'lockedin' ",1620561315349079609
1225," 'prayersup' ",1616951199680747792
1226," 'fifa18' ",1614681484048626319
1227," 'lockedin' ",1611921849331892530
1228," 'rocketsmediaday'",1611821136727518681
1229," 'schwaaagchamp'",1611821136727518681
1230," 'lockedin' ",1611821136727518681
1231," 'whatyo1'",1611329460917672337
1232," 'gowityamove' ",1611329460917672337
1233," 'houstonstrong'",1609665306213226121
1234," 'hurricaneharvey' ",1609665306213226121
1235," 'nbalive18' ",1604574321674394513
1236," 'rocketsnation'",1602264783541750558
1237," 'lockedin' ",1602264783541750558
1238," 'neverforget' ",1601939248743579228
1239," 'madden18' ",1598895207147848614
1240," 'laborday'",1596750186504086362
1241," 'lockedin' ",1596750186504086362
1242," 'prayforhouston'",1595248677765469623
1243," 'prayfortexas'",1595248677765469623
1244," 'lockedin' ",1595248677765469623
1245," 'texasstrong' ",1593926922433987907
1246," 'prayforhouston'",1590853652310662543
1247," 'prayfortexas' ",1590853652310662543
1248," 'prayfortexas' ",1590794525819540689
1249," 'bigtony'",1585910559836751171
1250," 'jhtw' ",1585910559836751171
1251," 'jhtw' ",1585827264549825939
1252," 'comp10'",1585780528821128898
1253," 'jhtw' ",1585780528821128898
1254," 'jhtw' ",1585123795035652060
1255," 'jhtw' ",1585112671338798722
1256," 'jhtw' ",1585091617090404317
1257," 'jhtw'",1585043736056678919
1258," 'bigtony' ",1585043736056678919
1259," 'jhtw' ",1582151139009142057
1260," 'lockedin' ",1582002359823609659
1261," 'jhtw' ",1580738718998569488
1262," 'nbalive18' ",1578470963977016750
1263," 'lockedin' ",1578261390821214457
1264," 'repost' ",1569824640826373521
1265," 'ripbigtone'",1566222896032805399
1266," 'gowityamove' ",1566222896032805399
1267," 'schwaaggg' ",1565717718313639709
1268," 'gowityomove'",1564900828846743972
1269," 'whatsupdad' ",1564900828846743972
1270," 'nightlife' ",1550501512514257275
1271," 'footlocker'",1549184159952179373
1272," 'nightlife' ",1549184159952179373
1273," 'lockedin' ",1545116518002340356
1274," 'schwaaggchamp' ",1543724622013022837
1275," 'yamamoto'",1542905807268465339
1276," 'schwagchamps' ",1542905807268465339
1277," 'repost' ",1527755411582931763
1278," 'prayformanchester' ",1521164726268398982
1279," 'lockedin'",1518390035040523010
1280," 'repost' ",1518390035040523010
1281," 'clutchcity'",1514018248303569631
1282," 'runasone'",1514018248303569631
1283," 'rednation'",1514018248303569631
1284," 'lockedin' ",1514018248303569631
1285," 'obsessionisnatural'",1493666030559873269
1286," 'comingsoon' ",1493666030559873269
1287," 'switch2bodyarmor' ",1487416330710141708
1288," 'hardenvol1' ",1485711341797095186
1289," 'theuncommonthread' ",1481545764894555117
1290," 'rednation'",1479380354372764794
1291," 'lockedin' ",1479380354372764794
1292," 'hardenvol1'",1478555353105216113
1293," 'schwaag' ",1478555353105216113
1294," 'kttape'",1476313962891401921
1295," 'finishstronger'",1476313962891401921
1296," 'mustbethetapemeasure' ",1476313962891401921
1297," 'hardenvol1'",1475562558337606388
1298," 'staythecourse'",1475562558337606388
1299," 'lockedin' ",1475562558337606388
1300," 'lockedin' ",1475136345672631589
1301," 'clutchcity' ",1472168165329128383
1302," 'rednation' ",1469382640625197671
1303," 'lifer' ",1467061314216522641
1304," 'lockedin'",1462628669133700128
1305," 'staythecourse'",1462628669133700128
1306," 'hardenvol1' ",1462628669133700128
1307," 'kimmel' ",1460642557222879841
1308," 'repost'",1460416161233920066
1309," 'thecrossover' ",1460416161233920066
1310," 'hardenvol1'",1459121411709141652
1311," 'lockedin' ",1459121411709141652
1312," 'rednation' ",1457061075581655405
1313," 'stancespades'",1454624030925820546
1314," 'lockedin' ",1454624030925820546
1315," 'nbaallstar'",1454157778914692588
1316," 'lockedin'",1454157778914692588
1317," 'adidashoopscollective' ",1454157778914692588
1318," 'nbaallstar' ",1453962902138963093
1319," 'splashgordon'",1453341225596204490
1320," 'rednation' ",1453341225596204490
1321," 'adidashoopscollective' ",1453152822862783939
1322," 'adidashoopscollective'",1453130338541098758
1323," 'hardenvol1'",1453130338541098758
1324," 'schwaag' ",1453130338541098758
1325," 'hardenvol1'",1453121386369641706
1326," 'nbakicks'",1453121386369641706
1327," 'nbaallstar'",1453121386369641706
1328," 'schwaag' ",1453121386369641706
1329," 'nbacares'",1452395157345535874
1330," 'nbaallstar' ",1452395157345535874
1331," 'nbacares'",1452383212026610230
1332," 'nbaallstar' ",1452383212026610230
1333," 'nola'",1451819509824816659
1334," 'rednation'",1451819509824816659
1335," 'blessup' ",1451819509824816659
1336," 'hardenvol1'",1446168823518792078
1337," 'nola'",1446168823518792078
1338," 'schwaag' ",1446168823518792078
1339," '11' ",1443048290879226673
1340," 'lockedin' ",1440367770374347863
1341," 'schwaag'",1437469511762973410
1342," 'lockedin' ",1437469511762973410
1343," 'lockedin'",1431523774171417370
1344," 'schwaag' ",1431523774171417370
1345," 'lockedin' ",1430930161876776628
1346," 'mlk' ",1429319974250273197
1347," 'swagchamps'",1428689042228972626
1348," 'lockedin' ",1428689042228972626
1349," 'obama'",1425570069937622378
1350," 'change'",1425570069937622378
1351," 'lockedin' ",1425570069937622378
1352," 'hardenvol1'",1424109559111582831
1353," 'lockedin' ",1424109559111582831
1354," 'comp10' ",1423681355225284946
1355," 'swagchamp'",1421984784163139679
1356," 'hardenvol1'",1421984784163139679
1357," 'lockedin' ",1421984784163139679
1358," 'lockedin' ",1421520749075718876
1359," 'squadgoals'",1418615227507788463
1360," '2017'",1418615227507788463
1361," 'bte'",1418615227507788463
1362," 'lockedin' ",1418615227507788463
1363," 'hardenvol1' ",1417162745132677818
1364," 'halo'",1416327573759327235
1365," 'fifa17'",1416327573759327235
1366," 'xboxone' ",1416327573759327235
1367," 'rednation' ",1414293383672902907
1368," 'sheeesh' ",1409638527536372961
1369," 'dayfornight' ",1409182802976616127
1370," '3thehardenway'",1409064852294590125
1371," 'agtg' ",1409064852294590125
1372," '3thehardenway'",1409017460820149732
1373," 'spreadthelove'",1409017460820149732
1374," 'agtg' ",1409017460820149732
1375," 'mood' ",1408292439562686515
1376," 'rednation'",1407026480336103082
1377," 'agtg'",1407026480336103082
1378," 'schwaag'",1407026480336103082
1379," 'lockedin' ",1407026480336103082
1380," 'sagerstrong' ",1406158666532480981
1381," 'schwaag'",1404632030515445559
1382," 'hardenvol1'",1404632030515445559
1383," 'sheeeesh' ",1404632030515445559
1384," 'hardenvol1'",1400919747809275194
1385," 'lockedin' ",1400919747809275194
1386," 'lockedin' ",1399030472822220652
1387," 'la'",1397590120449926434
1388," 'hardenvol1' ",1397590120449926434
1389," 'hardenvol1' ",1396577938727718033
1390," 'lifer' ",1396253254568046817
1391," 'hardenvol1' ",1393948292857743732
1392," 'theuncommonthread' ",1392531411868587575
1393," '3thehardenway' ",1389630781948929498
1394," '3thehardenway' ",1389624720667914877
1395," 'schwaag' ",1389398518950657235
1396," 'heretocreate' ",1388877778601973918
1397," 'heretocreate' ",1386667008367683673
1398," 'heretocreate' ",1386428458746221814
1399," 'heretocreate' ",1386348948431582654
1400," 'hardenvol1'",1384564398571598905
1401," 'lockedin' ",1384564398571598905
1402," 'mannequinchallenge'",1382909151537232038
1403," 'nbamoms' ",1382909151537232038
1404," 'swagchamps' ",1382361928882351869
1405," 'switch2bodyarmor'",1375731057243982320
1406," 'superiorhydration' ",1375731057243982320
1407," 'theuncommonthread' ",1375464452661230676
1408," 'lifers' ",1374138148128514388
1409," 'lockedin' ",1371812857246728275
1410," 'dc4' ",1371174947455653879
1411," 'hardenvol1' ",1368384292396264877
1412," 'hardenvol1' ",1367019800773188957
1413," 'hardenvol1' ",1366995500477339746
1414," 'hardenvol1' ",1366854752905866858
